pelvis_Xposition,pelvis_Yposition,pelvis_Zposition,pelvis_Xrotation,pelvis_Yrotation,pelvis_Zrotation,spine_Xposition,spine_Yposition,spine_Zposition,spine_Xrotation,spine_Yrotation,spine_Zrotation,spine.001_Xrotation,spine.001_Yrotation,spine.001_Zrotation,neck_Xposition,neck_Yposition,neck_Zposition,neck_Xrotation,neck_Yrotation,neck_Zrotation,face_Xposition,face_Yposition,face_Zposition,face_Xrotation,face_Yrotation,face_Zrotation,shoulder.L_Xposition,shoulder.L_Yposition,shoulder.L_Zposition,shoulder.L_Yrotation,shoulder.L_Xrotation,shoulder.L_Zrotation,upper_arm.L_Xposition,upper_arm.L_Yposition,upper_arm.L_Zposition,upper_arm.L_Xrotation,upper_arm.L_Yrotation,upper_arm.L_Zrotation,forearm.L_Xposition,forearm.L_Yposition,forearm.L_Zposition,forearm.L_Xrotation,forearm.L_Yrotation,forearm.L_Zrotation,shoulder.R_Xposition,shoulder.R_Yposition,shoulder.R_Zposition,shoulder.R_Yrotation,shoulder.R_Xrotation,shoulder.R_Zrotation,upper_arm.R_Xposition,upper_arm.R_Yposition,upper_arm.R_Zposition,upper_arm.R_Xrotation,upper_arm.R_Yrotation,upper_arm.R_Zrotation,forearm.R_Xposition,forearm.R_Yposition,forearm.R_Zposition,forearm.R_Xrotation,forearm.R_Yrotation,forearm.R_Zrotation,pelvis.L_Xposition,pelvis.L_Yposition,pelvis.L_Zposition,pelvis.L_Yrotation,pelvis.L_Xrotation,pelvis.L_Zrotation,pelvis.R_Xposition,pelvis.R_Yposition,pelvis.R_Zposition,pelvis.R_Yrotation,pelvis.R_Xrotation,pelvis.R_Zrotation,thigh.L_Xposition,thigh.L_Yposition,thigh.L_Zposition,thigh.L_Xrotation,thigh.L_Yrotation,thigh.L_Zrotation,shin.L_Xposition,shin.L_Yposition,shin.L_Zposition,shin.L_Xrotation,shin.L_Yrotation,shin.L_Zrotation,foot.L_Xrotation,foot.L_Yrotation,foot.L_Zrotation,heel.02.L_Xrotation,heel.02.L_Yrotation,heel.02.L_Zrotation,thigh.R_Xposition,thigh.R_Yposition,thigh.R_Zposition,thigh.R_Xrotation,thigh.R_Yrotation,thigh.R_Zrotation,shin.R_Xposition,shin.R_Yposition,shin.R_Zposition,shin.R_Xrotation,shin.R_Yrotation,shin.R_Zrotation,foot.R_Xrotation,foot.R_Yrotation,foot.R_Zrotation,heel.02.R_Xrotation,heel.02.R_Yrotation,heel.02.R_Zrotation
-0.042765,-0.012602,0.901498,-0.0,0.0,3.740374,0.0,0.0,-0.0,-6.580797,1.072657,0.118244,9.998749,0.127839,1.0411,-0.0,0.033812,0.275376,13.700725,-0.329493,1.389646,-0.0,0.003453,0.197816,1.550458,0.0,-2e-06,-0.0,0.033812,0.275376,1.260578,0.001703,-0.154731,0.180584,-0.0,-0.0,-10.278,77.090863,12.807997,0.293532,0.000131,0.001086,2.643932,10.877303,-26.80749,-0.0,0.033812,0.275376,1.314134,0.001851,-0.161306,-0.180584,-0.0,-0.0,-3.264465,-77.096191,-4.039095,-0.296271,0.000131,0.001086,1.782837,-8.500156,23.400664,0.0,-0.0,0.0,0.500035,-0.0,1e-06,0.0,-0.0,0.0,0.500035,-0.0,0.0,0.110154,-0.0,-0.000961,6.598952,4.444431,0.090051,0.022339,0.0,-0.42625,4.742668,-3.319527,0.385612,-12.353819,-6.479613,9.302047,-9.982506,47.417031,32.232892,-0.110154,0.0,0.000961,9.259331,-4.97259,-0.083581,-0.022142,-0.0,-0.422488,2.369477,3.87926,-0.204091,-13.144167,4.256279,-5.114546,-15.271815,-45.902372,-36.137687
-0.043141,-0.010512,0.902735,-0.0,0.0,4.738348,-0.0,0.0,0.0,-6.427823,1.093379,0.11905,9.998787,0.126826,1.032896,0.0,0.033812,0.275376,13.256033,-0.530385,0.237336,0.0,0.003453,0.197816,1.673614,-0.0,-1e-06,0.0,0.033812,0.275376,1.032894,0.001143,-0.126843,0.180584,-0.0,0.0,-7.031803,77.487185,8.692275,0.293532,0.000131,0.001086,2.570375,10.861395,-26.077961,0.0,0.033812,0.275376,1.08645,0.001265,-0.133421,-0.180584,-0.0,0.0,-2.42249,-76.981252,-2.990751,-0.296271,0.000131,0.001086,1.661808,-8.262736,22.437721,0.0,-0.0,0.0,0.894594,1e-06,-7.3e-05,0.0,-0.0,0.0,0.894595,-0.0,0.0,0.110144,0.0,-0.00172,6.467791,4.249622,0.099292,0.022339,0.0,-0.42625,4.415902,-3.238412,0.355903,-11.07457,-6.081787,9.079536,-9.462665,46.823877,31.639017,-0.110144,-0.0,0.00172,9.159756,-5.079514,-0.074078,-0.022142,-0.0,-0.422488,2.74664,3.475113,-0.226947,-14.260629,5.108307,-6.250372,-17.746522,-47.600572,-36.911722
-0.04348,-0.009238,0.904006,0.0,0.0,5.401379,-0.0,0.0,0.0,-6.34959,1.084459,0.117332,9.998472,0.142182,1.157897,-0.0,0.033812,0.275376,12.931437,-0.619086,-0.560061,-0.0,0.003453,0.197816,1.797212,0.0,1e-06,-0.0,0.033812,0.275376,0.882242,0.000835,-0.108341,0.180584,0.0,-0.0,-4.567507,77.648603,5.614278,0.293532,0.000131,0.001086,2.550731,11.003585,-25.501604,-0.0,0.033812,0.275376,0.935762,0.000938,-0.114887,-0.180584,-0.0,0.0,-1.759541,-76.901407,-2.161709,-0.296271,0.000131,0.001086,1.576752,-8.122125,21.640722,0.0,0.0,0.0,1.22203,-0.0,1e-05,0.0,0.0,0.0,1.222061,-0.0,0.0,0.110133,0.0,-0.002349,6.378024,4.102409,0.106133,0.022339,-0.0,-0.42625,4.198792,-3.159036,0.335496,-10.209355,-5.830109,8.950886,-9.21304,46.488395,31.267438,-0.110133,-0.0,0.002349,9.097056,-5.166092,-0.066653,-0.022142,0.0,-0.422488,2.918023,3.234277,-0.235012,-14.894925,5.663254,-6.989876,-19.477058,-48.742081,-37.583072
-0.043779,-0.008758,0.905171,-0.0,0.0,5.736712,-0.0,-0.0,-0.0,-6.345821,1.050803,0.113654,9.997764,0.174517,1.421447,-0.0,0.033812,0.275376,12.751102,-0.610157,-0.996649,-0.0,0.003453,0.197816,1.914583,-1e-06,0.0,-0.0,0.033812,0.275376,0.807933,0.0007,-0.099289,0.180584,-0.0,0.0,-3.1058,77.617723,3.804003,0.293532,0.000131,0.001086,2.573796,11.262174,-25.087958,-0.0,0.033812,0.275376,0.86153,0.000796,-0.105836,-0.180584,-0.0,-0.0,-1.48373,-76.864333,-1.816226,-0.296271,0.000131,0.001086,1.528844,-8.065524,21.108654,-0.0,-0.0,0.0,1.441924,-0.0,9e-06,-0.0,-0.0,0.0,1.441893,-0.0,-0.0,0.110123,0.0,-0.002772,6.32661,3.996776,0.111126,0.022339,0.0,-0.42625,4.098434,-3.091258,0.325055,-9.782129,-5.702621,8.878598,-9.182511,46.396946,31.123529,-0.110123,-0.0,0.002772,9.075026,-5.235395,-0.06097,-0.022142,-0.0,-0.422488,2.900846,3.172831,-0.23208,-15.065125,5.900411,-7.333082,-20.164011,-49.210263,-38.039888
-0.043999,-0.00846,0.906014,-0.0,0.0,5.980237,0.0,0.0,-0.0,-6.35601,1.008092,0.109124,9.996832,0.208862,1.701188,-0.0,0.033812,0.275376,12.640954,-0.571552,-1.270897,-0.0,0.003453,0.197816,2.012762,0.0,1e-06,-0.0,0.033812,0.275376,0.76861,0.000633,-0.094369,0.180584,-0.0,0.0,-2.106045,77.560322,2.56598,0.293532,0.000131,0.001086,2.589384,11.462542,-24.757663,-0.0,0.033812,0.275376,0.822166,0.000725,-0.100955,-0.180584,-0.0,-0.0,-1.674087,-76.850078,-2.05622,-0.296271,0.000131,0.001086,1.509221,-8.04979,20.865618,0.0,0.0,0.0,1.551584,1e-06,-4.4e-05,0.0,0.0,0.0,1.551584,-0.0,-1e-06,0.110117,-0.0,-0.002983,6.289937,3.911694,0.115167,0.022339,0.0,-0.42625,4.020625,-3.033498,0.316863,-9.480198,-5.601313,8.805239,-9.155699,46.345945,31.055299,-0.110117,-0.0,0.002983,9.066438,-5.295873,-0.056096,-0.022142,-0.0,-0.422488,2.841151,3.175591,-0.227371,-15.08198,6.021548,-7.531012,-20.358424,-49.364509,-38.317768
-0.044048,-0.007948,0.906455,-0.0,0.0,6.258285,0.0,0.0,-0.0,-6.336785,0.962684,0.104046,9.995978,0.231099,1.882148,-0.0,0.033812,0.275376,12.523919,-0.528748,-1.481331,0.0,0.003453,0.197816,2.071964,0.0,-2e-06,-0.0,0.033812,0.275376,0.739966,0.000587,-0.090894,0.180584,-0.0,0.0,-1.152602,77.561033,1.381325,0.293532,0.000131,0.001086,2.572895,11.523584,-24.448174,-0.0,0.033812,0.275376,0.793524,0.000675,-0.097451,-0.180584,-0.0,0.0,-2.155955,-76.843699,-2.662814,-0.296271,0.000131,0.001086,1.510051,-8.049581,20.878471,0.0,-0.0,-0.0,1.58359,-0.0,-3.4e-05,0.0,-0.0,-0.0,1.583559,-0.0,0.0,0.110116,0.0,-0.003044,6.269157,3.854205,0.117938,0.022339,0.0,-0.42625,3.881878,-2.989494,0.304436,-9.067713,-5.493537,8.761056,-9.021331,46.222458,30.974177,-0.110116,-0.0,0.003044,9.040648,-5.342188,-0.052259,-0.022142,0.0,-0.422488,2.841258,3.150793,-0.226765,-15.151489,6.161031,-7.741484,-20.526417,-49.484642,-38.484455
-0.043926,-0.007351,0.906573,-0.0,-0.0,6.508076,0.0,-0.0,0.0,-6.300438,0.918255,0.098949,9.995921,0.238656,1.94408,0.0,0.033812,0.275376,12.400299,-0.458912,-1.608154,0.0,0.003453,0.197816,2.086715,-0.0,-1e-06,0.0,0.033812,0.275376,0.724592,0.000562,-0.089018,0.180584,0.0,-0.0,-0.335232,77.571647,0.365628,0.293532,0.000131,0.001086,2.545315,11.52689,-24.16601,0.0,0.033812,0.275376,0.778187,0.000649,-0.095579,-0.180584,-0.0,0.0,-2.638445,-76.840537,-3.270077,-0.296271,0.000131,0.001086,1.526317,-8.069757,21.058476,0.0,-0.0,0.0,1.591994,0.0,1.6e-05,0.0,-0.0,0.0,1.591995,0.0,1e-06,0.110115,0.0,-0.00306,6.280228,3.84122,0.118861,0.022339,-0.0,-0.42625,3.688132,-2.973603,0.288719,-8.577165,-5.415075,8.802,-8.830455,46.071552,30.908737,-0.110115,0.0,0.00306,8.988104,-5.364819,-0.050168,-0.022142,-0.0,-0.422488,2.911597,3.096059,-0.231001,-15.272598,6.297962,-7.929155,-20.682556,-49.579677,-38.539175
-0.043756,-0.006975,0.906521,-0.0,0.0,6.656765,-0.0,-0.0,0.0,-6.283922,0.886042,0.095349,9.99584,0.239327,1.94941,-0.0,0.033812,0.275376,12.33085,-0.343879,-1.699503,0.0,0.003453,0.197816,2.067576,0.0,-1e-06,-0.0,0.033812,0.275376,0.72276,0.000561,-0.088768,0.180584,-0.0,0.0,0.053643,77.526083,-0.117559,0.293532,0.000131,0.001086,2.542033,11.586204,-23.99573,-0.0,0.033812,0.275376,0.776317,0.000648,-0.095323,-0.180584,-0.0,-0.0,-2.993286,-76.827245,-3.717421,-0.296271,0.000131,0.001086,1.555761,-8.137899,21.285374,-0.0,0.0,0.0,1.620372,1e-06,-9.7e-05,-0.0,0.0,0.0,1.620403,-0.0,0.0,0.110114,-0.0,-0.003115,6.325503,3.862186,0.118559,0.022339,0.0,-0.42625,3.493005,-2.99455,0.274072,-8.157076,-5.379107,8.897454,-8.665146,45.96079,30.89201,-0.110114,-0.0,0.003115,8.921692,-5.364787,-0.049799,-0.022142,0.0,-0.422488,3.03121,3.040306,-0.239024,-15.400977,6.384248,-8.028846,-20.74081,-49.600253,-38.465269
-0.043625,-0.00688,0.906467,0.0,0.0,6.736467,0.0,0.0,0.0,-6.302523,0.872884,0.094076,9.99579,0.240758,1.961047,0.0,0.033812,0.275376,12.354779,-0.186268,-1.837735,-0.0,0.003453,0.197816,2.005282,-0.0,1e-06,0.0,0.033812,0.275376,0.724949,0.000563,-0.088952,0.180584,0.0,0.0,-0.104025,77.419163,0.078729,0.293532,0.000131,0.001086,2.585436,11.743117,-24.062739,0.0,0.033812,0.275376,0.778465,0.00065,-0.095569,-0.180584,-0.0,-0.0,-3.286031,-76.782944,-4.089077,-0.296271,0.000131,0.001086,1.599766,-8.286083,21.477084,0.0,0.0,0.0,1.673314,1e-06,-7.1e-05,0.0,0.0,0.0,1.673314,0.0,0.0,0.110111,0.0,-0.003217,6.385735,3.888561,0.118217,0.022339,0.0,-0.42625,3.330131,-3.039873,0.262595,-7.885303,-5.353957,8.956154,-8.551514,45.89491,30.900674,-0.110111,-0.0,0.003217,8.856662,-5.348368,-0.050712,-0.022142,-0.0,-0.422488,3.183138,2.983943,-0.249452,-15.536597,6.436148,-8.068245,-20.747434,-49.579285,-38.308041
-0.043489,-0.006814,0.90652,-0.0,0.0,6.816586,0.0,0.0,0.0,-6.336245,0.87025,0.094051,9.995668,0.243788,1.985815,-0.0,0.033812,0.275376,12.448279,0.000392,-1.946927,-0.0,0.003453,0.197816,1.861602,-0.0,1e-06,-0.0,0.033812,0.275376,0.727064,0.000567,-0.089321,0.180584,-0.0,-0.0,-0.66376,77.265408,0.778261,0.293532,0.000131,0.001086,2.684373,12.004863,-24.422846,-0.0,0.033812,0.275376,0.780658,0.000654,-0.095898,-0.180584,-0.0,-0.0,-3.609865,-76.705668,-4.503099,-0.296271,0.000131,0.001086,1.658663,-8.511342,21.642981,0.0,-0.0,0.0,1.729452,-0.0,2e-05,0.0,-0.0,0.0,1.729421,0.0,0.0,0.110108,-0.0,-0.003325,6.428485,3.906177,0.118017,0.022339,-0.0,-0.42625,3.213822,-3.082492,0.25461,-7.752823,-5.316739,8.936249,-8.474803,45.846962,30.900087,-0.110108,-0.0,0.003325,8.794394,-5.320861,-0.05248,-0.022142,0.0,-0.422488,3.343281,2.914928,-0.260007,-15.670187,6.492736,-8.115834,-20.774898,-49.57087,-38.157429
