Variable,variance,mean
pelvis XPOS,0.000640,-0.026649
pelvis YPOS,0.000515,0.118048
pelvis ZPOS,0.000040,0.659481
pelvis XROT,0.000000,0.000000
pelvis YROT,0.000000,0.000000
pelvis ZROT,6.568854,-2.161911
spine XPOS,0.000000,0.000000
spine YPOS,0.000000,0.000000
spine ZPOS,0.000000,0.000000
spine XROT,3.471259,-19.598898
spine YROT,4.170158,2.596158
spine ZROT,0.196082,0.596339
spine.001 XROT,0.000187,9.992025
spine.001 YROT,0.075931,-0.189772
spine.001 ZROT,5.053973,-1.547292
neck XPOS,0.000000,0.000000
neck YPOS,0.000000,0.027989
neck ZPOS,0.000000,0.227954
neck XROT,30.942804,37.304649
neck YROT,6.203651,-3.531202
neck ZROT,13.933330,5.810417
face XPOS,0.000000,0.000000
face YPOS,0.000000,0.002788
face ZPOS,0.000000,0.159721
face XROT,8.038381,0.616377
face YROT,0.000000,-0.000000
face ZROT,0.000000,-0.000000
shoulder.L XPOS,0.000000,0.000000
shoulder.L YPOS,0.000000,0.027989
shoulder.L ZPOS,0.000000,0.227954
shoulder.L XROT,0.818880,-5.214202
shoulder.L YROT,0.000104,0.029986
shoulder.L ZROT,0.012241,0.639262
upper_arm.L XPOS,0.000000,0.129384
upper_arm.L YPOS,0.000000,0.000000
upper_arm.L ZPOS,0.000000,-0.000000
upper_arm.L XROT,36090.152344,444.034393
upper_arm.L YROT,239.754135,97.967239
upper_arm.L ZROT,36778.738281,-441.561096
forearm.L XPOS,0.000000,0.239553
forearm.L YPOS,0.000000,0.000101
forearm.L ZPOS,0.000000,0.000841
forearm.L XROT,1076.715332,36.001652
forearm.L YROT,211.344269,22.990538
forearm.L ZROT,728.148804,-115.019257
shoulder.R XPOS,0.000000,0.000000
shoulder.R YPOS,0.000000,0.027989
shoulder.R ZPOS,0.000000,0.227954
shoulder.R XROT,0.818879,-5.156241
shoulder.R YROT,0.000102,0.029343
shoulder.R ZROT,0.012244,0.632178
upper_arm.R XPOS,0.000000,-0.129384
upper_arm.R YPOS,0.000000,0.000000
upper_arm.R ZPOS,0.000000,0.000000
upper_arm.R XROT,168.386292,-14.780609
upper_arm.R YROT,5.788838,-74.333794
upper_arm.R ZROT,296.255157,-19.511044
forearm.R XPOS,0.000000,-0.236061
forearm.R YPOS,0.000000,0.000101
forearm.R ZPOS,0.000000,0.000841
forearm.R XROT,70.849876,40.059704
forearm.R YROT,27.974487,-24.123146
forearm.R ZROT,161.394730,117.656662
pelvis.L XPOS,0.000000,0.000000
pelvis.L YPOS,0.000000,0.000000
pelvis.L ZPOS,0.000000,0.000000
pelvis.L XROT,2.813400,-1.148028
pelvis.L YROT,0.000000,-0.000000
pelvis.L ZROT,0.000000,0.000000
pelvis.R XPOS,0.000000,0.000000
pelvis.R YPOS,0.000000,0.000000
pelvis.R ZPOS,0.000000,0.000000
pelvis.R XROT,2.813399,-1.148028
pelvis.R YROT,0.000000,0.000000
pelvis.R ZROT,0.000000,0.000000
thigh.L XPOS,0.000000,0.087615
thigh.L YPOS,0.000000,0.000000
thigh.L ZPOS,0.000007,0.001756
thigh.L XROT,8.021176,-5.872452
thigh.L YROT,7.000292,1.792299
thigh.L ZROT,0.225818,-0.258873
shin.L XPOS,0.000000,0.016908
shin.L YPOS,0.000000,0.000000
shin.L ZPOS,0.000000,-0.322615
shin.L XROT,31.377773,3.521155
shin.L YROT,3.940684,-4.229316
shin.L ZROT,0.098899,0.267149
foot.L XROT,8.990582,-2.404093
foot.L YROT,1.041357,1.967577
foot.L ZROT,6.302756,-5.039945
heel.02.L XROT,3.999782,1.712154
heel.02.L YROT,4.172802,37.708721
heel.02.L ZROT,1.898094,27.449806
thigh.R XPOS,0.000000,-0.087615
thigh.R YPOS,0.000000,0.000000
thigh.R ZPOS,0.000007,-0.001756
thigh.R XROT,5.016227,-10.332685
thigh.R YROT,9.601087,-3.475842
thigh.R ZROT,0.161445,0.274780
shin.R XPOS,0.000000,-0.016878
shin.R YPOS,0.000000,0.000000
shin.R ZPOS,0.000000,-0.322055
shin.R XROT,12.044075,11.016058
shin.R YROT,1.710426,-2.894852
shin.R ZROT,0.018586,-0.295940
foot.R XROT,20.539183,-7.120289
foot.R YROT,4.234853,5.067701
foot.R ZROT,26.985189,-8.768045
heel.02.R XROT,18.321560,-10.320287
heel.02.R YROT,11.920026,-46.319118
heel.02.R ZROT,11.596069,-32.010513
