Variable,variance,mean
pelvis XPOS,0.003249,0.009360
pelvis YPOS,0.000115,0.009218
pelvis ZPOS,0.000064,0.715192
pelvis XROT,0.000000,0.000000
pelvis YROT,0.000000,0.000000
pelvis ZROT,55.194584,1.036335
spine XPOS,0.000000,0.000000
spine YPOS,0.000000,0.000000
spine ZPOS,0.000000,0.000000
spine XROT,3.423996,-7.322779
spine YROT,4.420050,1.552367
spine ZROT,0.061908,0.177038
spine.001 XROT,0.000624,9.982777
spine.001 YROT,0.240747,-0.010118
spine.001 ZROT,16.052769,-0.082690
neck XPOS,0.000000,0.000000
neck YPOS,0.000000,0.025772
neck ZPOS,0.000000,0.209898
neck XROT,17.622662,18.913443
neck YROT,46.357105,-1.899510
neck ZROT,352.268341,7.107985
face XPOS,0.000000,0.000000
face YPOS,0.000000,0.002778
face ZPOS,0.000000,0.159171
face XROT,10.297729,-3.460695
face YROT,0.000000,-0.000000
face ZROT,0.000000,0.000000
shoulder.L XPOS,0.000000,0.000000
shoulder.L YPOS,0.000000,0.025772
shoulder.L ZPOS,0.000000,0.209898
shoulder.L XROT,3.210748,-2.285335
shoulder.L YROT,0.000121,0.009032
shoulder.L ZROT,0.048263,0.280364
upper_arm.L XPOS,0.000000,0.140142
upper_arm.L YPOS,0.000000,0.000000
upper_arm.L ZPOS,0.000000,0.000000
upper_arm.L XROT,327.574707,5.352296
upper_arm.L YROT,191.154663,64.035110
upper_arm.L ZROT,779.784668,-3.157104
forearm.L XPOS,0.000000,0.221691
forearm.L YPOS,0.000000,0.000101
forearm.L ZPOS,0.000000,0.000841
forearm.L XROT,700.970581,51.217285
forearm.L YROT,260.497620,42.608482
forearm.L ZROT,496.865997,-97.833572
shoulder.R XPOS,0.000000,0.000000
shoulder.R YPOS,0.000000,0.025772
shoulder.R ZPOS,0.000000,0.209898
shoulder.R XROT,3.210755,-2.231822
shoulder.R YROT,0.000117,0.008773
shoulder.R ZROT,0.048268,0.273804
upper_arm.R XPOS,0.000000,-0.140142
upper_arm.R YPOS,0.000000,0.000000
upper_arm.R ZPOS,0.000000,0.000000
upper_arm.R XROT,315.822357,7.538960
upper_arm.R YROT,306.653442,-60.486004
upper_arm.R ZROT,795.319824,8.643744
forearm.R XPOS,0.000000,-0.218508
forearm.R YPOS,0.000000,0.000101
forearm.R ZPOS,0.000000,0.000841
forearm.R XROT,1868.376465,41.710915
forearm.R YROT,649.135254,-38.943821
forearm.R ZROT,735.141663,97.249184
pelvis.L XPOS,0.000000,0.000000
pelvis.L YPOS,0.000000,0.000000
pelvis.L ZPOS,0.000000,0.000000
pelvis.L XROT,2.045516,0.724620
pelvis.L YROT,0.000000,0.000000
pelvis.L ZROT,0.000000,0.000000
pelvis.R XPOS,0.000000,0.000000
pelvis.R YPOS,0.000000,0.000000
pelvis.R ZPOS,0.000000,0.000000
pelvis.R XROT,2.045516,0.724620
pelvis.R YROT,0.000000,0.000000
pelvis.R ZROT,0.000000,0.000000
thigh.L XPOS,0.000000,0.092265
thigh.L YPOS,0.000000,0.000000
thigh.L ZPOS,0.000005,-0.001167
thigh.L XROT,10.258439,3.078492
thigh.L YROT,10.921143,5.433059
thigh.L ZROT,0.008183,-0.040724
shin.L XPOS,0.000000,0.018633
shin.L YPOS,0.000000,0.000000
shin.L ZPOS,0.000000,-0.355539
shin.L XROT,48.814552,-0.824622
shin.L YROT,9.026256,-4.177538
shin.L ZROT,0.461541,-0.028230
foot.L XROT,9.438069,-1.112533
foot.L YROT,4.986259,1.265235
foot.L ZROT,23.144936,-3.455207
heel.02.L XROT,3.405714,0.509838
heel.02.L YROT,9.014216,-33.125912
heel.02.L ZROT,11.371501,-24.807364
thigh.R XPOS,0.000000,-0.092265
thigh.R YPOS,0.000000,0.000000
thigh.R ZPOS,0.000005,0.001167
thigh.R XROT,36.237930,-0.925006
thigh.R YROT,21.558699,-3.923098
thigh.R ZROT,0.063026,0.220136
shin.R XPOS,0.000000,-0.018742
shin.R YPOS,0.000000,0.000000
shin.R ZPOS,0.000000,-0.357619
shin.R XROT,161.558197,7.636245
shin.R YROT,8.135782,4.609805
shin.R ZROT,1.085067,-0.613449
foot.R XROT,28.099335,-6.416821
foot.R YROT,9.355818,-0.828451
foot.R ZROT,33.874161,3.588451
heel.02.R XROT,6.979829,-6.388557
heel.02.R YROT,5.951988,34.448441
heel.02.R ZROT,21.283684,26.685890
