pelvis_Xposition,pelvis_Yposition,pelvis_Zposition,pelvis_Xrotation,pelvis_Yrotation,pelvis_Zrotation,spine_Xrotation,spine_Yrotation,spine_Zrotation,spine.001_Xrotation,spine.001_Yrotation,spine.001_Zrotation,neck_Xrotation,neck_Yrotation,neck_Zrotation,face_Xrotation,face_Yrotation,face_Zrotation,shoulder.L_Yrotation,shoulder.L_Xrotation,shoulder.L_Zrotation,upper_arm.L_Xrotation,upper_arm.L_Yrotation,upper_arm.L_Zrotation,forearm.L_Xrotation,forearm.L_Yrotation,forearm.L_Zrotation,shoulder.R_Yrotation,shoulder.R_Xrotation,shoulder.R_Zrotation,upper_arm.R_Xrotation,upper_arm.R_Yrotation,upper_arm.R_Zrotation,forearm.R_Xrotation,forearm.R_Yrotation,forearm.R_Zrotation,pelvis.L_Yrotation,pelvis.L_Xrotation,pelvis.L_Zrotation,pelvis.R_Yrotation,pelvis.R_Xrotation,pelvis.R_Zrotation,thigh.L_Xrotation,thigh.L_Yrotation,thigh.L_Zrotation,shin.L_Xrotation,shin.L_Yrotation,shin.L_Zrotation,foot.L_Xrotation,foot.L_Yrotation,foot.L_Zrotation,heel.02.L_Xrotation,heel.02.L_Yrotation,heel.02.L_Zrotation,thigh.R_Xrotation,thigh.R_Yrotation,thigh.R_Zrotation,shin.R_Xrotation,shin.R_Yrotation,shin.R_Zrotation,foot.R_Xrotation,foot.R_Yrotation,foot.R_Zrotation,heel.02.R_Xrotation,heel.02.R_Yrotation,heel.02.R_Zrotation
0.060081,-0.037425,0.904173,-0.0,0.0,0.806797,-8.501518,5.728323,0.72941,9.998148,-0.159261,-1.297294,9.635546,-0.82137,0.417109,-0.87615,-1e-06,1e-06,1.575499,0.00266,-0.193486,-15.361656,66.072586,23.309568,23.621859,41.738613,-56.097307,1.628784,0.002841,-0.19998,-29.557941,-70.227083,-40.983666,20.805159,-39.203196,53.183258,4.016141,-2e-06,7e-05,4.016111,-0.0,0.0,7.020278,4.824832,0.072407,-0.689743,1.145494,-0.029268,-8.803265,-7.13077,11.9723,-11.407808,48.491102,34.483508,5.895398,0.038667,-0.311222,2.529559,5.728248,-0.258488,-10.358066,2.911524,-3.473575,-15.039144,-47.66872,-42.977688
0.060081,-0.037425,0.904173,-0.0,0.0,0.806797,-8.501518,5.728323,0.72941,9.998148,-0.159261,-1.297294,9.635546,-0.82137,0.417109,-0.87615,-1e-06,1e-06,1.575499,0.00266,-0.193486,-15.361656,66.072586,23.309568,23.621859,41.738613,-56.097307,1.628784,0.002841,-0.19998,-29.557941,-70.227083,-40.983666,20.805159,-39.203196,53.183258,4.016141,-2e-06,7e-05,4.016111,-0.0,0.0,7.020278,4.824832,0.072407,-0.689743,1.145494,-0.029268,-8.803265,-7.13077,11.9723,-11.407808,48.491102,34.483508,5.895398,0.038667,-0.311222,2.529559,5.728248,-0.258488,-10.358066,2.911524,-3.473575,-15.039144,-47.66872,-42.977688
0.060037,-0.03536,0.904698,-0.0,0.0,0.635426,-8.373352,5.66455,0.714834,9.998489,-0.149996,-1.221353,9.356968,-0.515379,0.599084,-1.016999,-1e-06,-4e-06,1.536494,0.002528,-0.188617,-15.557217,66.115425,23.583557,23.597052,42.546478,-55.013253,1.589813,0.002708,-0.195178,-26.85119,-70.326742,-37.29815,20.48531,-39.666983,51.840501,4.172302,1e-06,-1.2e-05,4.172303,-0.0,-0.0,7.169125,5.035975,0.060671,-0.832721,0.633856,-0.039047,-9.030814,-7.083014,11.779691,-11.821673,48.464594,33.928248,5.649249,0.068744,-0.299686,3.010546,5.442156,-0.300182,-10.630096,3.515389,-4.520396,-15.761437,-47.757605,-41.624945
0.05996,-0.033764,0.905191,-0.0,0.0,0.495493,-8.275583,5.599425,0.701746,9.998422,-0.149255,-1.215716,9.143082,-0.295391,0.62921,-1.267992,-1e-06,5e-06,1.562405,0.002615,-0.19177,-15.538271,66.188898,23.52332,23.611858,42.935928,-54.556723,1.615727,0.002796,-0.19831,-24.976918,-70.306122,-34.784507,20.374456,-40.026736,51.126807,4.267474,6e-06,-0.000133,4.267508,-1e-06,0.0,7.293045,5.227054,0.049497,-0.953988,0.185854,-0.048454,-9.153793,-7.042541,11.648713,-12.128654,48.410533,33.433045,5.475758,0.099621,-0.291941,3.309259,5.195838,-0.322905,-10.858045,3.929766,-5.21767,-16.354721,-47.870767,-40.656339
0.059773,-0.032722,0.905589,-0.0,0.0,0.371773,-8.208975,5.521613,0.688717,9.998382,-0.152279,-1.24011,8.978594,-0.177413,0.462048,-1.65026,-1e-06,-2e-06,1.620194,0.002815,-0.198987,-15.522749,66.300127,23.452028,23.732443,42.928832,-54.816537,1.673482,0.003002,-0.205463,-23.830066,-70.203894,-33.289181,20.445075,-40.275293,50.975635,4.271494,-0.0,2.4e-05,4.271496,-1e-06,0.0,7.377583,5.379988,0.04017,-1.04558,-0.168085,-0.056327,-9.12566,-7.009564,11.599278,-12.294173,48.358098,33.110735,5.391613,0.131454,-0.288943,3.388382,4.998316,-0.32482,-11.02159,4.131695,-5.538152,-16.685211,-47.94508,-40.154132
0.059383,-0.031942,0.905864,-0.0,0.0,0.246027,-8.138562,5.424869,0.673245,9.998388,-0.148144,-1.206868,8.7763,-0.125002,0.087536,-2.05729,-1e-06,3e-06,1.632845,0.002856,-0.20045,-15.889499,66.38965,23.958736,23.933056,42.835156,-55.350525,1.686091,0.003046,-0.206988,-22.77523,-70.085288,-31.917921,20.522565,-40.479789,50.89637,4.210704,5e-06,-0.000118,4.210704,-1e-06,0.0,7.412202,5.468503,0.0346,-1.100402,-0.415356,-0.061648,-8.988426,-6.975544,11.596225,-12.356422,48.342006,32.997675,5.362387,0.156635,-0.28855,3.34189,4.838648,-0.315728,-11.123449,4.214599,-5.658065,-16.739095,-47.902118,-39.812247
0.058737,-0.031018,0.906078,-0.0,0.0,0.160214,-8.012667,5.326882,0.655121,9.998646,-0.139452,-1.135525,8.442081,-0.101211,-0.473424,-2.325975,-0.0,-5e-06,1.591886,0.002716,-0.195437,-16.620994,66.330863,25.071611,24.190343,42.865857,-55.844556,1.645165,0.002901,-0.202021,-21.696364,-70.022239,-30.473603,20.502502,-40.598402,50.703066,4.145961,-3e-06,8.3e-05,4.145964,-0.0,0.0,7.38069,5.46314,0.0348,-1.098814,-0.538459,-0.062735,-8.842491,-6.922619,11.561207,-12.36371,48.355817,33.020618,5.343204,0.161769,-0.287755,3.274974,4.708354,-0.305696,-11.16904,4.276958,-5.757702,-16.630028,-47.755173,-39.411397
0.057817,-0.029677,0.906357,-0.0,0.0,0.18562,-7.79374,5.258374,0.636482,9.998512,-0.143233,-1.16667,7.927772,-0.082905,-1.092572,-2.383294,0.0,-2e-06,1.552521,0.002583,-0.190605,-17.351314,66.051467,26.288351,24.546206,43.021989,-56.379284,1.60584,0.002762,-0.197148,-20.938035,-70.040209,-29.421187,20.453883,-40.570118,50.627712,4.112613,3e-06,-9.5e-05,4.112646,-0.0,0.0,7.259295,5.352039,0.041305,-1.004522,-0.5282,-0.057262,-8.752804,-6.838485,11.441739,-12.342948,48.3646,33.06625,5.30768,0.136319,-0.284663,3.231949,4.604763,-0.298771,-11.160893,4.364508,-5.920306,-16.497065,-47.59326,-39.012572
0.056633,-0.027938,0.90682,-0.0,0.0,0.337457,-7.492319,5.231489,0.619256,9.997937,-0.171581,-1.397343,7.270459,-0.054422,-1.654597,-2.326952,-1e-06,-1e-06,1.541619,0.002546,-0.189253,-17.973592,65.687391,27.394979,24.967231,43.152066,-57.073255,1.594863,0.002726,-0.195817,-20.612493,-70.086757,-28.948975,20.482166,-40.470916,50.815521,4.091901,0.0,-2e-06,4.091903,-0.0,0.0,7.038273,5.155612,0.052175,-0.787361,-0.409123,-0.044067,-8.70665,-6.732009,11.260173,-12.31512,48.351336,33.06958,5.254586,0.079847,-0.279228,3.211769,4.524559,-0.294669,-11.113782,4.481898,-6.150072,-16.418487,-47.489404,-38.744832
0.055272,-0.026103,0.907546,-0.0,0.0,0.560153,-7.165922,5.225604,0.603461,9.996658,-0.217083,-1.768254,6.594199,-0.00836,-2.220237,-2.328071,1e-06,-3e-06,1.536535,0.002529,-0.188575,-18.892039,65.513617,28.855808,25.215938,42.988507,-57.787498,1.589782,0.002706,-0.195141,-20.477054,-70.090691,-28.760427,20.573081,-40.436342,51.065599,4.045242,0.0,1.4e-05,4.045243,-0.0,0.0,6.747575,4.925479,0.063633,-0.46093,-0.246497,-0.025145,-8.665807,-6.624895,11.074604,-12.301745,48.329722,33.036064,5.203866,0.00675,-0.273215,3.200439,4.456584,-0.291741,-11.062924,4.61765,-6.414984,-16.409799,-47.455806,-38.61594
0.053928,-0.024518,0.908508,-0.0,0.0,0.780056,-6.874767,5.208468,0.588065,9.99517,-0.261456,-2.129675,6.026354,0.056438,-2.865267,-2.451283,0.0,1e-06,1.528326,0.002502,-0.187664,-20.520574,65.666251,31.192951,25.044979,42.317711,-58.309742,1.581608,0.002681,-0.194193,-20.355931,-70.050973,-28.613671,20.626719,-40.475032,51.139033,3.964501,2e-06,-6.2e-05,3.964503,-0.0,0.0,6.447054,4.726012,0.072066,-0.095614,-0.124979,-0.005114,-8.604789,-6.533223,10.926728,-12.298277,48.32075,33.019631,5.183087,-0.055643,-0.269307,3.17042,4.378131,-0.286843,-11.037956,4.751096,-6.66736,-16.449472,-47.465744,-38.558242
0.052766,-0.023328,0.909531,-0.0,0.0,0.946702,-6.639962,5.16637,0.572579,9.993995,-0.291316,-2.372891,5.594048,0.136292,-3.430876,-2.595211,-1e-06,1e-06,1.543972,0.002556,-0.18955,-22.71285,66.006163,34.213196,24.498188,41.226411,-58.622161,1.597216,0.002737,-0.19614,-20.327266,-70.024684,-28.587427,20.602005,-40.475001,51.082913,3.87943,-2e-06,5.1e-05,3.879399,-0.0,-0.0,6.187753,4.599165,0.076039,0.215152,-0.098958,0.011461,-8.491656,-6.467467,10.850316,-12.254515,48.324691,33.082035,5.205206,-0.087412,-0.269018,3.083352,4.271815,-0.276115,-11.027158,4.858755,-6.867879,-16.507351,-47.496801,-38.548495
0.051811,-0.022488,0.91037,-0.0,0.0,1.036226,-6.452968,5.109624,0.557838,9.993567,-0.303388,-2.471191,5.238995,0.225093,-3.684265,-2.636666,-0.0,-3e-06,1.597834,0.002735,-0.196149,-24.816,66.333547,37.050737,23.840084,40.074899,-58.786748,1.651117,0.00292,-0.202698,-20.515312,-70.04206,-28.837892,20.558596,-40.368908,51.117143,3.8223,-3e-06,7.7e-05,3.822302,-0.0,-0.0,5.992922,4.543362,0.076571,0.408384,-0.157037,0.02196,-8.29694,-6.440495,10.883065,-12.11284,48.314938,33.231917,5.253887,-0.098025,-0.271052,2.932436,4.154793,-0.259615,-10.989756,4.926942,-7.005332,-16.587736,-47.557972,-38.616957
0.051019,-0.021915,0.91089,-0.0,0.0,1.041344,-6.308721,5.051415,0.545037,9.993602,-0.299623,-2.440772,4.92969,0.321728,-3.643525,-2.583441,-1e-06,-2e-06,1.665228,0.002971,-0.204494,-26.322366,66.616454,39.01487,23.242562,39.164547,-58.747543,1.718512,0.003163,-0.211044,-20.894445,-70.071423,-29.344986,20.566599,-40.220983,51.321451,3.795393,1e-06,-1.7e-05,3.795395,-0.0,0.0,5.869867,4.532386,0.07556,0.47801,-0.24927,0.026088,-8.047635,-6.458586,11.026571,-11.888556,48.274104,33.409795,5.296336,-0.113194,-0.272545,2.761687,4.070256,-0.242465,-10.89611,4.950004,-7.07974,-16.717981,-47.665503,-38.769001
0.050367,-0.021541,0.911142,-0.0,0.0,0.96673,-6.210647,4.992642,0.534363,9.994197,-0.28389,-2.312879,4.705157,0.423169,-3.507072,-2.540895,1e-06,1e-06,1.716067,0.003156,-0.210726,-27.269918,66.901846,40.159115,22.725774,38.545046,-58.469172,1.769383,0.003355,-0.217302,-21.261704,-70.066451,-29.852773,20.634362,-40.137193,51.582214,3.776073,2e-06,-5.1e-05,3.776043,-0.0,0.0,5.817416,4.544452,0.074269,0.45897,-0.340591,0.025414,-7.821062,-6.508427,11.222748,-11.685299,48.236073,33.567818,5.316285,-0.136288,-0.272504,2.605744,4.03332,-0.227934,-10.730459,4.917341,-7.076927,-16.858865,-47.785489,-38.954403
0.049825,-0.021277,0.911263,-0.0,0.0,0.832578,-6.149363,4.928652,0.524838,9.995133,-0.261392,-2.129066,4.597107,0.509555,-3.401395,-2.585472,1e-06,-5e-06,1.74559,0.003266,-0.214357,-27.926072,67.137153,40.915664,22.337271,38.160301,-58.136221,1.798836,0.003467,-0.220886,-21.356589,-70.016699,-30.009447,20.730451,-40.128792,51.81208,3.745762,3e-06,-8.9e-05,3.745762,-0.0,0.0,5.818595,4.566848,0.073142,0.393668,-0.424284,0.022084,-7.657406,-6.566171,11.407633,-11.590958,48.25544,33.725196,5.329385,-0.140881,-0.272964,2.436349,4.005836,-0.21253,-10.483328,4.821436,-6.985276,-16.884252,-47.835257,-39.119635
0.049333,-0.02105,0.91135,-0.0,0.0,0.675397,-6.097114,4.858263,0.515092,9.996036,-0.236324,-1.924984,4.556163,0.560647,-3.402336,-2.711984,-0.0,-0.0,1.762141,0.003326,-0.216289,-28.373232,67.212033,41.487481,22.193306,38.006448,-58.026746,1.815421,0.00353,-0.22287,-21.103411,-69.943869,-29.699295,20.836346,-40.111382,52.075534,3.706609,2e-06,-7e-05,3.70661,-0.0,0.0,5.842178,4.588597,0.072326,0.315015,-0.49878,0.017877,-7.520082,-6.61747,11.569178,-11.573569,48.32197,33.897911,5.360647,-0.109628,-0.276026,2.208122,3.947596,-0.1915,-10.181964,4.681689,-6.829536,-16.714282,-47.769609,-39.259077
0.048851,-0.020861,0.911432,-0.0,0.0,0.530906,-6.030407,4.782625,0.504247,9.996867,-0.210888,-1.717693,4.493337,0.589755,-3.641226,-2.868123,-0.0,-4e-06,1.768399,0.00335,-0.21711,-28.523999,67.122728,41.761839,22.312732,38.081785,-58.192392,1.821684,0.003556,-0.223628,-20.72258,-69.872856,-29.210779,20.95375,-40.040194,52.433836,3.670545,4e-06,-0.000139,3.670515,-0.0,0.0,5.861805,4.602924,0.071834,0.245118,-0.552716,0.014026,-7.352563,-6.663743,11.735532,-11.513666,48.348177,34.029437,5.412569,-0.062718,-0.280915,1.932542,3.875693,-0.166388,-9.893998,4.536927,-6.657457,-16.417835,-47.634764,-39.406285
0.0484,-0.020743,0.911515,-0.0,0.0,0.411555,-5.950617,4.703819,0.492616,9.997556,-0.186364,-1.517741,4.377242,0.631239,-4.169233,-2.998511,-1e-06,1e-06,1.764039,0.003335,-0.216624,-28.373986,66.987975,41.648803,22.540731,38.300194,-58.399422,1.817361,0.003538,-0.223101,-20.493161,-69.817675,-28.921982,21.074772,-39.990119,52.773429,3.640139,2e-06,-6.2e-05,3.640142,-0.0,0.0,5.870028,4.611984,0.071469,0.191747,-0.573634,0.011006,-7.132253,-6.712616,11.932383,-11.341024,48.2748,34.067863,5.462376,-0.034228,-0.284859,1.670224,3.843264,-0.143329,-9.662426,4.408692,-6.495048,-16.127999,-47.512165,-39.59086
0.048011,-0.020672,0.911598,-0.0,0.0,0.313686,-5.876144,4.629045,0.481734,9.998121,-0.163846,-1.334196,4.260623,0.687221,-4.826415,-3.072975,-1e-06,3e-06,1.750958,0.003284,-0.214916,-28.060435,66.909284,41.265595,22.707589,38.543693,-58.430151,1.804237,0.00349,-0.221539,-20.442739,-69.770218,-28.876479,21.176117,-40.066911,52.904053,3.607582,-1e-06,3.8e-05,3.60755,-0.0,0.0,5.869117,4.621466,0.07097,0.153941,-0.564403,0.008825,-6.873408,-6.765035,12.155852,-11.112525,48.153035,34.063523,5.486983,-0.033716,-0.286169,1.471762,3.867371,-0.126605,-9.471339,4.294528,-6.343843,-15.913726,-47.439912,-39.807859
0.047659,-0.020588,0.911684,-0.0,0.0,0.243653,-5.818668,4.569362,0.473198,9.998535,-0.142899,-1.163745,4.209049,0.716428,-5.403588,-3.106831,-0.0,1e-06,1.726702,0.003195,-0.212008,-27.725227,66.888439,40.8094,22.80441,38.762106,-58.33862,1.779951,0.003395,-0.218524,-20.363511,-69.702688,-28.80119,21.242356,-40.284609,52.773467,3.569498,2e-06,-6.4e-05,3.569467,-0.0,-0.0,5.85548,4.633832,0.070169,0.139477,-0.548564,0.007976,-6.618896,-6.81184,12.368311,-10.935694,48.078941,34.106266,5.483615,-0.045824,-0.285414,1.352496,3.909429,-0.116837,-9.305293,4.198484,-6.217322,-15.770162,-47.40543,-40.013758
0.047307,-0.020481,0.9118,-0.0,0.0,0.215407,-5.775733,4.529743,0.467375,9.998959,-0.122608,-0.998574,4.231065,0.688664,-5.848887,-3.150754,-1e-06,2e-06,1.685859,0.003045,-0.206985,-27.431467,66.876547,40.404353,22.94821,38.979063,-58.354609,1.739146,0.00324,-0.213513,-20.088136,-69.602052,-28.47005,21.281129,-40.572225,52.493211,3.531412,-1e-06,3.6e-05,3.531447,-0.0,0.0,5.822553,4.649755,0.068963,0.16373,-0.55281,0.00937,-6.421504,-6.844882,12.527972,-10.846469,48.076322,34.205785,5.468107,-0.057136,-0.284067,1.301542,3.927617,-0.112642,-9.193358,4.139251,-6.141939,-15.673899,-47.38302,-40.15403
0.046965,-0.020413,0.911995,-0.0,0.0,0.222945,-5.741892,4.503282,0.463297,9.999316,-0.104233,-0.848638,4.284784,0.6267,-6.227925,-3.242336,2e-06,-1e-06,1.633957,0.00286,-0.200507,-27.182561,66.852799,40.070124,23.208472,39.221224,-58.592689,1.687198,0.003048,-0.207105,-19.669534,-69.498193,-27.939285,21.304542,-40.850344,52.193587,3.494843,-1e-06,2.5e-05,3.494844,-0.0,0.0,5.775184,4.67002,0.067375,0.223935,-0.581024,0.012868,-6.305852,-6.867562,12.628677,-10.796743,48.092455,34.3005,5.458464,-0.068895,-0.283006,1.29075,3.922514,-0.11165,-9.163327,4.122385,-6.119798,-15.606924,-47.358025,-40.209508
0.046676,-0.020419,0.912266,-0.0,0.0,0.238262,-5.715855,4.479227,0.459791,9.999486,-0.090464,-0.736546,4.328681,0.578219,-6.571331,-3.367765,-0.0,1e-06,1.588845,0.002702,-0.194978,-26.941609,66.840778,39.738358,23.521315,39.47795,-58.921843,1.642087,0.00289,-0.201592,-19.297677,-69.442813,-27.447595,21.31086,-41.064614,51.938794,3.453773,1e-06,-4.4e-05,3.453742,-0.0,0.0,5.729803,4.689842,0.065849,0.292274,-0.610105,0.016869,-6.255438,-6.889092,12.695924,-10.740169,48.085389,34.351272,5.457556,-0.089046,-0.282001,1.294189,3.925375,-0.11198,-9.194458,4.128216,-6.120556,-15.558662,-47.332156,-40.214764
0.046437,-0.020466,0.912516,-0.0,0.0,0.242731,-5.696481,4.455119,0.456552,9.999492,-0.082121,-0.668876,4.351014,0.561251,-6.847353,-3.477757,-1e-06,-0.0,1.561356,0.002612,-0.191668,-26.653872,66.868433,39.312749,23.771039,39.722697,-59.125116,1.614634,0.002793,-0.198267,-19.1031,-69.454493,-27.169994,21.298073,-41.193557,51.749594,3.409845,-1e-06,3.6e-05,3.409879,-0.0,-0.0,5.699315,4.697532,0.065114,0.344353,-0.61534,0.01989,-6.243143,-6.911818,12.747187,-10.672012,48.057515,34.369085,5.448765,-0.122865,-0.279942,1.3167,3.960466,-0.114329,-9.245968,4.136544,-6.119313,-15.533418,-47.319557,-40.221615
0.046203,-0.020508,0.912628,-0.0,0.0,0.240377,-5.682013,4.436076,0.454033,9.999572,-0.076492,-0.623089,4.362923,0.55757,-7.037242,-3.535439,0.0,-2e-06,1.542963,0.00255,-0.189418,-26.313017,66.932958,38.786773,23.907933,39.927595,-59.136898,1.596244,0.00273,-0.195971,-19.070949,-69.498636,-27.10375,21.278568,-41.255135,51.629875,3.377199,2e-06,-6.7e-05,3.3772,-0.0,-0.0,5.685543,4.688419,0.065412,0.380495,-0.598201,0.021921,-6.254676,-6.931228,12.780275,-10.587632,48.013692,34.370376,5.413507,-0.168134,-0.275993,1.383034,4.026256,-0.12088,-9.299122,4.144107,-6.116066,-15.536831,-47.327525,-40.248293
0.045961,-0.020543,0.91258,-0.0,0.0,0.235904,-5.674724,4.424447,0.452557,9.999664,-0.06946,-0.5657,4.380169,0.549109,-7.171198,-3.541282,-1e-06,-5e-06,1.519146,0.002471,-0.186534,-25.979963,67.011136,38.262949,23.948446,40.044463,-59.062551,1.57243,0.002648,-0.193066,-19.116591,-69.52884,-27.152831,21.267613,-41.280345,51.574297,3.365245,-1e-06,5.1e-05,3.365247,-0.0,0.0,5.686229,4.674677,0.066104,0.410904,-0.583252,0.023621,-6.277965,-6.945769,12.797933,-10.464663,47.942648,34.356681,5.356722,-0.213106,-0.270995,1.484755,4.101032,-0.130735,-9.345651,4.14999,-6.111814,-15.547939,-47.340164,-40.276639
0.045741,-0.020611,0.912467,-0.0,0.0,0.218871,-5.681475,4.415834,0.451938,9.999783,-0.058853,-0.479008,4.407119,0.534661,-7.291573,-3.513453,0.0,5e-06,1.490331,0.002379,-0.182936,-25.693201,67.087887,37.806098,23.903765,40.022699,-58.996271,1.543611,0.002553,-0.1895,-19.185349,-69.535069,-27.245773,21.266945,-41.27583,51.57843,3.367463,-1e-06,2.2e-05,3.367432,-0.0,0.0,5.703885,4.672792,0.066404,0.429465,-0.588867,0.024708,-6.288724,-6.959279,12.819622,-10.305521,47.848525,34.334985,5.307606,-0.243795,-0.267088,1.566139,4.162325,-0.138735,-9.366786,4.142422,-6.09047,-15.530402,-47.334652,-40.295596
0.045583,-0.020784,0.91239,-0.0,0.0,0.172852,-5.710969,4.403253,0.451795,9.999749,-0.044717,-0.364547,4.430812,0.515036,-7.414783,-3.460017,-0.0,2e-06,1.468628,0.002309,-0.180381,-25.417996,67.156414,37.371469,23.7864,39.886935,-58.930312,1.521878,0.00248,-0.186883,-19.257857,-69.538791,-27.345149,21.267729,-41.236615,51.628778,3.369649,3e-06,-0.000107,3.36965,-0.0,-0.0,5.74682,4.687035,0.066187,0.413959,-0.609643,0.023891,-6.266207,-6.977428,12.866715,-10.156046,47.763475,34.32267,5.285445,-0.257968,-0.265319,1.593075,4.208745,-0.141763,-9.356022,4.1097,-6.031923,-15.479241,-47.311013,-40.317623
0.045524,-0.021147,0.912352,-0.0,0.0,0.092163,-5.770099,4.381271,0.451823,9.999931,-0.028719,-0.233817,4.429263,0.488888,-7.538534,-3.382917,1e-06,1e-06,1.457373,0.002276,-0.178936,-25.112572,67.198802,36.911309,23.676649,39.769852,-58.854347,1.510695,0.002444,-0.185471,-19.315744,-69.551311,-27.419782,21.264208,-41.185651,51.684219,3.36258,2e-06,-7.9e-05,3.362548,-0.0,0.0,5.821834,4.71157,0.065801,0.352014,-0.62934,0.020376,-6.223249,-7.005435,12.943502,-10.05841,47.712638,34.325385,5.270781,-0.267869,-0.264127,1.616306,4.261943,-0.144578,-9.347607,4.057173,-5.934959,-15.437103,-47.293975,-40.34646
0.045589,-0.021717,0.912279,-0.0,0.0,-0.01125,-5.855364,4.348875,0.451751,10.000096,-0.012774,-0.103635,4.389246,0.462097,-7.673266,-3.300866,-1e-06,1e-06,1.445083,0.002237,-0.177332,-24.779137,67.187198,36.445988,23.693197,39.817445,-58.824369,1.498326,0.002405,-0.183919,-19.360405,-69.559596,-27.477972,21.260569,-41.168477,51.697507,3.34886,2e-06,-6.4e-05,3.348861,-0.0,0.0,5.923375,4.74156,0.065394,0.257055,-0.642416,0.01491,-6.199457,-7.045099,13.034227,-10.006979,47.688319,34.332209,5.225589,-0.286785,-0.260998,1.722185,4.341198,-0.155235,-9.385556,4.004356,-5.822312,-15.452004,-47.305515,-40.360524
0.045746,-0.022364,0.912126,-0.0,0.0,-0.111717,-5.947686,4.312939,0.451528,9.999991,0.000411,0.003707,4.308658,0.441164,-7.851712,-3.230595,-0.0,-4e-06,1.423961,0.002171,-0.174826,-24.433986,67.11378,36.002316,23.86973,40.048729,-58.886831,1.477237,0.002338,-0.181442,-19.425164,-69.562922,-27.566669,21.255274,-41.199964,51.646646,3.344264,3e-06,-8.6e-05,3.344265,-0.0,0.0,6.029707,4.773328,0.064891,0.15693,-0.654627,0.009118,-6.213344,-7.088877,13.11465,-9.964414,47.667778,34.337017,5.141362,-0.317057,-0.255429,1.922251,4.440452,-0.174927,-9.465844,3.967466,-5.726346,-15.528094,-47.345317,-40.348362
0.045906,-0.022906,0.911907,-0.0,0.0,-0.183788,-6.024941,4.284406,0.45146,9.999945,0.008545,0.069277,4.187441,0.417975,-8.106291,-3.153625,0.0,1e-06,1.4024,0.002109,-0.172238,-24.094708,67.009524,35.584623,24.10988,40.34004,-59.002159,1.455726,0.002271,-0.17869,-19.525023,-69.594368,-27.690297,21.222462,-41.240856,51.52303,3.366242,2e-06,-7.7e-05,3.366275,-0.0,-0.0,6.117619,4.801655,0.06432,0.069238,-0.67204,0.004033,-6.236273,-7.121615,13.168552,-9.905542,47.642004,34.349462,5.052675,-0.351214,-0.249515,2.131647,4.535684,-0.19575,-9.536879,3.948467,-5.667494,-15.628578,-47.398702,-40.336051
0.046014,-0.023282,0.911642,-0.0,0.0,-0.219115,-6.082041,4.268221,0.451905,10.000019,0.011441,0.093176,4.033482,0.37946,-8.427963,-3.037866,0.0,-2e-06,1.392488,0.002078,-0.170983,-23.801905,66.92638,35.218235,24.279933,40.551953,-59.074757,1.445809,0.002239,-0.177505,-19.631832,-69.681631,-27.795907,21.133005,-41.243104,51.321475,3.413445,0.0,2e-06,3.413478,-0.0,-0.0,6.18029,4.824775,0.063727,-0.004638,-0.697152,-0.000271,-6.22962,-7.134333,13.197181,-9.83436,47.617135,34.378152,5.000679,-0.379367,-0.245716,2.262096,4.608207,-0.209155,-9.561389,3.940193,-5.643974,-15.716083,-47.452425,-40.357955
0.046091,-0.023577,0.911324,-0.0,0.0,-0.227394,-6.131972,4.259371,0.452844,9.999979,0.011816,0.096067,3.873138,0.330051,-8.743663,-2.889102,0.0,3e-06,1.394123,0.002082,-0.171127,-23.588845,66.897338,34.931233,24.311085,40.637611,-59.024002,1.447405,0.002243,-0.17768,-19.726344,-69.802669,-27.867242,20.999592,-41.197775,51.080215,3.461132,-2e-06,5.8e-05,3.4611,-0.0,0.0,6.224023,4.846565,0.06299,-0.062002,-0.729979,-0.003643,-6.193944,-7.132698,13.211556,-9.767858,47.597758,34.413307,4.995045,-0.395062,-0.244757,2.302651,4.654732,-0.213837,-9.552197,3.937084,-5.641046,-15.775626,-47.498225,-40.414533
0.046171,-0.02388,0.910948,-0.0,0.0,-0.220666,-6.188977,4.250444,0.454034,9.999956,0.012659,0.10328,3.744997,0.290626,-8.960377,-2.754281,0.0,-3e-06,1.39883,0.002097,-0.171803,-23.429098,66.912781,34.692785,24.219178,40.637016,-58.829348,1.45211,0.00226,-0.178352,-19.836278,-69.906986,-27.967876,20.876041,-41.123377,50.895875,3.48263,0.0,-1.5e-05,3.482599,-0.0,-0.0,6.251816,4.868288,0.062083,-0.088558,-0.764764,-0.00523,-6.163739,-7.128363,13.217858,-9.716713,47.581106,34.43656,5.015941,-0.398549,-0.24563,2.301434,4.680978,-0.214247,-9.542673,3.938643,-5.647053,-15.811755,-47.532109,-40.476463
