Variable,variance,mean
pelvis XPOS,0.001134,0.015250
pelvis YPOS,0.000540,-0.064845
pelvis ZPOS,0.000205,0.878943
pelvis XROT,0.000000,0.000000
pelvis YROT,0.000000,0.000000
pelvis ZROT,232.262024,-0.269979
spine XPOS,0.000000,0.000000
spine YPOS,0.000000,0.000000
spine ZPOS,0.000000,0.000000
spine XROT,17.389666,-2.987060
spine YROT,18.396172,3.150332
spine ZROT,0.092374,0.186686
spine.001 XROT,0.034787,9.915309
spine.001 YROT,1.146099,0.046631
spine.001 ZROT,79.854340,0.391239
neck XPOS,0.000000,0.000000
neck YPOS,0.000000,0.035332
neck ZPOS,0.000000,0.287757
neck XROT,170.114975,18.590820
neck YROT,77.726128,-0.399664
neck ZROT,501.412140,-2.954546
face XPOS,0.000000,0.000000
face YPOS,0.000000,0.003791
face ZPOS,0.000000,0.217185
face XROT,41.316654,-0.559073
face YROT,0.000000,-0.000000
face ZROT,0.000000,0.000000
shoulder.L XPOS,0.000000,0.000000
shoulder.L YPOS,0.000000,0.035332
shoulder.L ZPOS,0.000000,0.287757
shoulder.L XROT,9.182284,-0.060224
shoulder.L YROT,0.000680,0.009825
shoulder.L ZROT,0.137407,0.007676
upper_arm.L XPOS,0.000000,0.185921
upper_arm.L YPOS,0.000000,0.000000
upper_arm.L ZPOS,0.000000,0.000000
upper_arm.L XROT,1182.720459,20.506130
upper_arm.L YROT,86.592072,71.299812
upper_arm.L ZROT,2320.576172,-30.702129
forearm.L XPOS,0.000000,0.313101
forearm.L YPOS,0.000000,0.000132
forearm.L ZPOS,0.000000,0.001094
forearm.L XROT,771.682556,18.560591
forearm.L YROT,397.268494,19.729139
forearm.L ZROT,1322.898315,-44.747849
shoulder.R XPOS,0.000000,0.000000
shoulder.R YPOS,0.000000,0.035332
shoulder.R ZPOS,0.000000,0.287757
shoulder.R XROT,9.182271,-0.007764
shoulder.R YROT,0.000692,0.009821
shoulder.R ZROT,0.137395,0.001247
upper_arm.R XPOS,0.000000,-0.185921
upper_arm.R YPOS,0.000000,0.000000
upper_arm.R ZPOS,0.000000,0.000000
upper_arm.R XROT,524.073853,20.843624
upper_arm.R YROT,98.919624,-69.384651
upper_arm.R ZROT,1241.413574,31.434715
forearm.R XPOS,0.000000,-0.303975
forearm.R YPOS,0.000000,0.000132
forearm.R ZPOS,0.000000,0.001094
forearm.R XROT,427.359650,16.638214
forearm.R YROT,411.822418,-22.537199
forearm.R ZROT,1042.661499,46.128166
pelvis.L XPOS,0.000000,0.000000
pelvis.L YPOS,0.000000,0.000000
pelvis.L ZPOS,0.000000,0.000000
pelvis.L XROT,9.902899,2.629048
pelvis.L YROT,0.000000,0.000000
pelvis.L ZROT,0.000000,-0.000000
pelvis.R XPOS,0.000000,0.000000
pelvis.R YPOS,0.000000,0.000000
pelvis.R ZPOS,0.000000,0.000000
pelvis.R XROT,9.902905,2.629048
pelvis.R YROT,0.000000,0.000000
pelvis.R ZROT,0.000000,0.000000
thigh.L XPOS,0.000001,0.115100
thigh.L YPOS,0.000000,0.000000
thigh.L ZPOS,0.000039,-0.005274
thigh.L XROT,40.257900,5.617973
thigh.L YROT,9.275395,3.040078
thigh.L ZROT,0.179098,0.064331
shin.L XPOS,0.000000,0.022329
shin.L YPOS,0.000000,0.000000
shin.L ZPOS,0.000000,-0.426068
shin.L XROT,160.132294,5.564005
shin.L YROT,8.116680,-0.959665
shin.L ZROT,4.304163,0.398059
foot.L XROT,48.398193,-9.884179
foot.L YROT,30.556231,0.149886
foot.L ZROT,152.012070,-3.209547
heel.02.L XROT,22.373037,-8.058322
heel.02.L YROT,22.090366,42.420952
heel.02.L ZROT,15.561849,31.409637
thigh.R XPOS,0.000001,-0.115100
thigh.R YPOS,0.000000,0.000000
thigh.R ZPOS,0.000039,0.005274
thigh.R XROT,111.811600,6.184238
thigh.R YROT,18.679546,0.088108
thigh.R ZROT,6.544406,0.011531
shin.R XPOS,0.000000,-0.022775
shin.R YPOS,0.000000,0.000000
shin.R ZPOS,0.000000,-0.434566
shin.R XROT,322.071075,2.550396
shin.R YROT,55.762230,-1.590600
shin.R ZROT,177.446503,1.679313
foot.R XROT,31.225826,-10.012033
foot.R YROT,33.475361,-0.789715
foot.R ZROT,168.040070,3.561309
heel.02.R XROT,33.454689,-11.123687
heel.02.R YROT,20.337280,-40.898586
heel.02.R ZROT,38.933022,-31.475149
