Variable,variance,mean
pelvis XPOS,0.002129,-0.011295
pelvis YPOS,0.000515,0.017628
pelvis ZPOS,0.000049,0.708663
pelvis XROT,0.000000,0.000000
pelvis YROT,0.000000,0.000000
pelvis ZROT,81.501793,-11.013369
spine XPOS,0.000000,0.000000
spine YPOS,0.000000,0.000000
spine ZPOS,0.000000,0.000000
spine XROT,14.660788,-6.575296
spine YROT,10.203629,-1.064630
spine ZROT,0.074654,-0.125328
spine.001 XROT,0.001829,9.970310
spine.001 YROT,0.386002,0.168627
spine.001 ZROT,25.837234,1.378366
neck XPOS,0.000000,0.000000
neck YPOS,0.000000,0.028105
neck ZPOS,0.000000,0.228897
neck XROT,157.255600,26.010521
neck YROT,15.897402,1.924744
neck ZROT,198.553726,2.508679
face XPOS,0.000000,0.000000
face YPOS,0.000000,0.003107
face ZPOS,0.000000,0.177999
face XROT,10.224792,-4.988158
face YROT,0.000000,0.000000
face ZROT,0.000000,0.000000
shoulder.L XPOS,0.000000,0.000000
shoulder.L YPOS,0.000000,0.028105
shoulder.L ZPOS,0.000000,0.228897
shoulder.L XROT,3.383123,0.583207
shoulder.L YROT,0.000034,0.003988
shoulder.L ZROT,0.050944,-0.071579
upper_arm.L XPOS,0.000000,0.159763
upper_arm.L YPOS,0.000000,0.000000
upper_arm.L ZPOS,0.000000,0.000000
upper_arm.L XROT,270.835754,18.697935
upper_arm.L YROT,85.350204,74.705460
upper_arm.L ZROT,543.308777,-25.147392
forearm.L XPOS,0.000000,0.255072
forearm.L YPOS,0.000000,0.000106
forearm.L ZPOS,0.000000,0.000880
forearm.L XROT,129.931686,8.015333
forearm.L YROT,67.065704,14.144476
forearm.L ZROT,1311.006836,-36.756184
shoulder.R XPOS,0.000000,0.000000
shoulder.R YPOS,0.000000,0.028105
shoulder.R ZPOS,0.000000,0.228897
shoulder.R XROT,3.383126,0.632286
shoulder.R YROT,0.000035,0.004052
shoulder.R ZROT,0.050943,-0.077598
upper_arm.R XPOS,0.000000,-0.159763
upper_arm.R YPOS,0.000000,0.000000
upper_arm.R ZPOS,0.000000,0.000000
upper_arm.R XROT,283.490295,11.135069
upper_arm.R YROT,33.491428,-75.986908
upper_arm.R ZROT,466.700256,13.112410
forearm.R XPOS,0.000000,-0.251549
forearm.R YPOS,0.000000,0.000106
forearm.R ZPOS,0.000000,0.000880
forearm.R XROT,290.354797,10.506598
forearm.R YROT,161.341537,-16.446541
forearm.R ZROT,1157.110229,32.993702
pelvis.L XPOS,0.000000,0.000000
pelvis.L YPOS,0.000000,0.000000
pelvis.L ZPOS,0.000000,0.000000
pelvis.L XROT,3.899453,-0.644028
pelvis.L YROT,0.000000,0.000000
pelvis.L ZROT,0.000000,-0.000000
pelvis.R XPOS,0.000000,0.000000
pelvis.R YPOS,0.000000,0.000000
pelvis.R ZPOS,0.000000,0.000000
pelvis.R XROT,3.899456,-0.644028
pelvis.R YROT,0.000000,-0.000000
pelvis.R ZROT,0.000000,0.000000
thigh.L XPOS,0.000000,0.095521
thigh.L YPOS,0.000000,0.000000
thigh.L ZPOS,0.000011,0.001074
thigh.L XROT,12.582971,6.869618
thigh.L YROT,9.426039,6.112859
thigh.L ZROT,0.027630,-0.056265
shin.L XPOS,0.000000,0.017273
shin.L YPOS,0.000000,0.000000
shin.L ZPOS,0.000000,-0.329597
shin.L XROT,28.709642,-0.509172
shin.L YROT,5.494896,-6.501210
shin.L ZROT,0.288883,-0.066833
foot.L XROT,11.472924,-1.819090
foot.L YROT,13.920959,-6.173429
foot.L ZROT,70.171669,13.273337
heel.02.L XROT,46.324383,-24.463896
heel.02.L YROT,15.537133,52.845501
heel.02.L ZROT,18.015316,40.088787
thigh.R XPOS,0.000000,-0.095521
thigh.R YPOS,0.000000,0.000000
thigh.R ZPOS,0.000011,-0.001074
thigh.R XROT,18.625341,6.324527
thigh.R YROT,6.736748,-3.484966
thigh.R ZROT,0.033812,-0.106066
shin.R XPOS,0.000000,-0.017343
shin.R YPOS,0.000000,0.000000
shin.R ZPOS,0.000000,-0.330928
shin.R XROT,34.911259,-5.096505
shin.R YROT,7.196752,0.599876
shin.R ZROT,0.254629,0.218618
foot.R XROT,9.952551,-4.165504
foot.R YROT,11.708579,2.705119
foot.R ZROT,62.090008,-4.974673
heel.02.R XROT,42.114288,-21.118082
heel.02.R YROT,11.994801,-51.434334
heel.02.R ZROT,26.038794,-43.007965
