pelvis_Xposition,pelvis_Yposition,pelvis_Zposition,pelvis_Xrotation,pelvis_Yrotation,pelvis_Zrotation,spine_Xposition,spine_Yposition,spine_Zposition,spine_Xrotation,spine_Yrotation,spine_Zrotation,spine.001_Xrotation,spine.001_Yrotation,spine.001_Zrotation,neck_Xposition,neck_Yposition,neck_Zposition,neck_Xrotation,neck_Yrotation,neck_Zrotation,face_Xposition,face_Yposition,face_Zposition,face_Xrotation,face_Yrotation,face_Zrotation,shoulder.L_Xposition,shoulder.L_Yposition,shoulder.L_Zposition,shoulder.L_Yrotation,shoulder.L_Xrotation,shoulder.L_Zrotation,upper_arm.L_Xposition,upper_arm.L_Yposition,upper_arm.L_Zposition,upper_arm.L_Xrotation,upper_arm.L_Yrotation,upper_arm.L_Zrotation,forearm.L_Xposition,forearm.L_Yposition,forearm.L_Zposition,forearm.L_Xrotation,forearm.L_Yrotation,forearm.L_Zrotation,shoulder.R_Xposition,shoulder.R_Yposition,shoulder.R_Zposition,shoulder.R_Yrotation,shoulder.R_Xrotation,shoulder.R_Zrotation,upper_arm.R_Xposition,upper_arm.R_Yposition,upper_arm.R_Zposition,upper_arm.R_Xrotation,upper_arm.R_Yrotation,upper_arm.R_Zrotation,forearm.R_Xposition,forearm.R_Yposition,forearm.R_Zposition,forearm.R_Xrotation,forearm.R_Yrotation,forearm.R_Zrotation,pelvis.L_Xposition,pelvis.L_Yposition,pelvis.L_Zposition,pelvis.L_Yrotation,pelvis.L_Xrotation,pelvis.L_Zrotation,pelvis.R_Xposition,pelvis.R_Yposition,pelvis.R_Zposition,pelvis.R_Yrotation,pelvis.R_Xrotation,pelvis.R_Zrotation,thigh.L_Xposition,thigh.L_Yposition,thigh.L_Zposition,thigh.L_Xrotation,thigh.L_Yrotation,thigh.L_Zrotation,shin.L_Xposition,shin.L_Yposition,shin.L_Zposition,shin.L_Xrotation,shin.L_Yrotation,shin.L_Zrotation,foot.L_Xrotation,foot.L_Yrotation,foot.L_Zrotation,heel.02.L_Xrotation,heel.02.L_Yrotation,heel.02.L_Zrotation,thigh.R_Xposition,thigh.R_Yposition,thigh.R_Zposition,thigh.R_Xrotation,thigh.R_Yrotation,thigh.R_Zrotation,shin.R_Xposition,shin.R_Yposition,shin.R_Zposition,shin.R_Xrotation,shin.R_Yrotation,shin.R_Zrotation,foot.R_Xrotation,foot.R_Yrotation,foot.R_Zrotation,heel.02.R_Xrotation,heel.02.R_Yrotation,heel.02.R_Zrotation
-0.058127,-0.035153,0.884841,-0.0,0.0,-1.424163,0.0,0.0,0.0,-6.117209,1.750675,0.185828,9.992214,0.329831,2.687189,-0.0,0.035332,0.287757,6.474074,-0.638321,10.797252,0.0,0.003791,0.217184,6.372828,-0.0,-1e-06,-0.0,0.035332,0.287757,-2.854216,0.008726,0.350243,0.185921,0.0,0.0,57.241322,58.284559,-88.568449,0.313101,0.000132,0.001094,71.660972,55.507301,-106.304258,-0.0,0.035332,0.287757,-2.801716,0.008409,0.343841,-0.185921,-0.0,-0.0,49.893132,-60.896655,76.538888,-0.303975,0.000132,0.001094,57.688994,-58.068479,88.000178,0.0,0.0,0.0,1.754649,-0.0,2.6e-05,0.0,0.0,0.0,1.754678,0.0,0.0,0.115339,0.0,-0.003533,4.822183,-0.444053,0.271511,0.022329,-0.0,-0.426068,6.310957,-3.04284,0.49817,-13.621211,0.366771,-3.135628,-9.608381,44.390069,32.444239,-0.115339,0.0,0.003533,9.120959,-5.854173,-0.011693,-0.022775,0.0,-0.434566,-3.55478,0.47088,0.200927,-10.201598,0.168648,1.650836,-9.750467,-40.158336,-30.392255
-0.05716,-0.035733,0.886174,-0.0,0.0,-1.768863,0.0,0.0,0.0,-6.181896,1.609157,0.171723,9.989402,0.386464,3.149137,0.0,0.035332,0.287757,6.365248,-0.151708,10.931779,-0.0,0.003791,0.217184,6.255897,-1e-06,-0.0,0.0,0.035332,0.287757,-2.562866,0.007036,0.314573,0.185921,0.0,-0.0,56.86948,59.084968,-87.197084,0.313101,0.000132,0.001094,73.14145,55.837206,-107.391283,0.0,0.035332,0.287757,-2.510442,0.006753,0.308169,-0.185921,0.0,0.0,50.58963,-61.232407,77.050421,-0.303975,0.000132,0.001094,57.822162,-58.25344,87.936992,0.0,-0.0,0.0,1.350466,-0.0,4e-06,0.0,-0.0,0.0,1.350466,-0.0,0.0,0.115361,-0.0,-0.00272,4.993746,-0.314252,0.27554,0.022329,-0.0,-0.426068,6.308786,-2.991728,0.495196,-13.591521,-0.028908,-2.432974,-10.334228,44.952084,32.689036,-0.115361,-0.0,0.00272,9.17761,-5.691072,-0.024924,-0.022775,-0.0,-0.434566,-3.739461,0.284466,0.205306,-10.331855,0.099537,1.802941,-10.425614,-40.663439,-30.486372
-0.055785,-0.036724,0.887003,-0.0,0.0,-2.11711,0.0,0.0,0.0,-6.250648,1.454201,0.156068,9.985582,0.449962,3.667111,0.0,0.035332,0.287757,6.16459,0.395384,11.107162,-0.0,0.003791,0.217185,6.283692,0.0,-2e-06,0.0,0.035332,0.287757,-2.388253,0.006112,0.293181,0.185921,0.0,0.0,56.427925,59.384766,-86.323817,0.313101,0.000132,0.001094,73.861973,55.821193,-108.117257,0.0,0.035332,0.287757,-2.335792,0.005846,0.286751,-0.185921,0.0,-0.0,50.995405,-61.372064,77.40706,-0.303975,0.000132,0.001094,57.623328,-58.202883,87.76205,0.0,-0.0,0.0,1.092929,1e-06,-5.8e-05,0.0,-0.0,0.0,1.092958,0.0,0.0,0.115372,0.0,-0.002201,5.182051,-0.171345,0.279496,0.022329,-0.0,-0.426068,6.302022,-2.911032,0.490243,-13.633377,-0.396404,-1.791192,-11.011132,45.543404,33.108403,-0.115372,0.0,0.002201,9.229327,-5.563452,-0.035415,-0.022775,-0.0,-0.434566,-3.822198,0.27774,0.209627,-10.561668,-0.040263,2.102966,-10.804919,-40.901816,-30.44048
-0.053591,-0.038549,0.887413,-0.0,0.0,-2.333561,-0.0,-0.0,0.0,-6.366894,1.271633,0.137777,9.981914,0.503134,4.101255,0.0,0.035332,0.287757,5.934071,0.994083,11.275016,0.0,0.003791,0.217184,6.353944,-0.0,1e-06,-0.0,0.035332,0.287757,-2.333253,0.005829,0.286312,0.185921,0.0,-0.0,55.920244,59.160756,-85.97196,0.313101,0.000132,0.001094,73.622554,55.367327,-108.406611,-0.0,0.035332,0.287757,-2.280791,0.005571,0.279887,-0.185921,-0.0,-0.0,51.216477,-61.273388,77.793403,-0.303975,0.000132,0.001094,57.093497,-57.927121,87.46213,-0.0,0.0,0.0,0.99069,-0.0,-2e-05,-0.0,0.0,0.0,0.99069,-0.0,0.0,0.115376,0.0,-0.001995,5.382904,-0.023542,0.283416,0.022329,0.0,-0.426068,6.271241,-2.788595,0.481169,-13.726351,-0.655464,-1.350365,-11.543617,46.042814,33.553192,-0.115376,0.0,0.001995,9.3378,-5.440756,-0.0459,-0.022775,-0.0,-0.434566,-3.854737,0.422521,0.21627,-10.909357,-0.184683,2.426583,-10.968095,-40.962834,-30.322621
-0.050165,-0.041511,0.88776,-0.0,0.0,-2.321001,-0.0,0.0,-0.0,-6.561052,1.056155,0.11624,9.980222,0.525945,4.287469,0.0,0.035332,0.287757,5.764342,1.540845,11.397301,0.0,0.003791,0.217185,6.310214,0.0,3e-06,0.0,0.035332,0.287757,-2.307031,0.005702,0.283189,0.185921,0.0,-0.0,55.365886,58.793524,-85.726196,0.313101,0.000132,0.001094,73.061557,54.749024,-108.574647,0.0,0.035332,0.287757,-2.254607,0.005447,0.27676,-0.185921,-0.0,-0.0,51.517894,-61.090831,78.373006,-0.303975,0.000132,0.001094,56.547116,-57.643737,87.148747,-0.0,-0.0,-0.0,0.948245,-0.0,5e-06,-0.0,-0.0,-0.0,0.948245,-0.0,0.0,0.115378,0.0,-0.00191,5.626254,0.158216,0.287342,0.022329,0.0,-0.426068,6.150435,-2.677145,0.465922,-13.80207,-0.76039,-1.17885,-11.835901,46.288954,33.741012,-0.115378,-0.0,0.00191,9.569594,-5.22239,-0.065402,-0.022775,0.0,-0.434566,-3.941219,0.520173,0.224476,-11.317522,-0.226199,2.563901,-11.165109,-41.101541,-30.335766
-0.045301,-0.045531,0.888036,-0.0,0.0,-2.167253,-0.0,0.0,-0.0,-6.776473,0.835687,0.093565,9.980177,0.528114,4.305322,0.0,0.035332,0.287757,5.587662,1.894691,11.420383,0.0,0.003791,0.217185,6.227652,0.0,0.0,-0.0,0.035332,0.287757,-2.240616,0.005378,0.274981,0.185921,0.0,0.0,54.929256,58.581672,-85.440961,0.313101,0.000132,0.001094,73.01809,54.398424,-108.940308,-0.0,0.035332,0.287757,-2.188116,0.00513,0.268599,-0.185921,0.0,0.0,51.812295,-61.061167,78.773753,-0.303975,0.000132,0.001094,56.317509,-57.507515,87.036704,-0.0,0.0,0.0,0.895558,-0.0,-3e-05,-0.0,0.0,0.0,0.895558,-0.0,0.0,0.115379,0.0,-0.001804,5.957609,0.448257,0.289238,0.022329,-0.0,-0.426068,5.904373,-2.671121,0.446939,-13.859173,-0.774663,-1.163524,-11.870918,46.259744,33.616063,-0.115379,-0.0,0.001804,9.908796,-4.82804,-0.102046,-0.022775,0.0,-0.434566,-4.079596,0.434281,0.229314,-11.718094,-0.17514,2.52817,-11.467536,-41.395516,-30.556849
-0.039389,-0.050047,0.887963,-0.0,0.0,-1.978051,0.0,-0.0,0.0,-6.908426,0.670838,0.07589,9.979128,0.539079,4.394711,0.0,0.035332,0.287757,5.278646,2.003785,11.174478,0.0,0.003791,0.217184,6.263782,-1e-06,2e-06,-0.0,0.035332,0.287757,-2.163948,0.005017,0.265515,0.185921,0.0,-0.0,54.78741,58.493112,-85.370678,0.313101,0.000132,0.001094,73.575228,54.439295,-109.43534,-0.0,0.035332,0.287757,-2.111449,0.004775,0.259113,-0.185921,-0.0,-0.0,51.666129,-61.303332,78.322749,-0.303975,0.000132,0.001094,56.577534,-57.485358,87.375393,0.0,-0.0,0.0,0.837871,-0.0,-5.6e-05,0.0,-0.0,0.0,0.8379,-0.0,0.0,0.115381,-0.0,-0.001687,6.321194,0.844247,0.285106,0.022329,0.0,-0.426068,5.651742,-2.768301,0.432559,-13.973666,-0.781591,-1.170831,-11.72629,46.062721,33.33549,-0.115381,0.0,0.001687,10.271208,-4.302875,-0.15314,-0.022775,-0.0,-0.434566,-4.180293,0.234086,0.227695,-12.09557,-0.13747,2.514266,-11.771711,-41.703735,-30.820631
-0.033383,-0.054355,0.887625,-0.0,0.0,-1.738109,-0.0,0.0,-0.0,-6.933704,0.60334,0.068389,9.976944,0.567972,4.630921,-0.0,0.035332,0.287757,4.893438,1.968536,10.674109,0.0,0.003791,0.217185,6.312208,0.0,-1e-06,-0.0,0.035332,0.287757,-2.157269,0.004988,0.264782,0.185921,0.0,-0.0,54.929105,58.406751,-85.643633,0.313101,0.000132,0.001094,73.926935,54.579656,-109.613628,-0.0,0.035332,0.287757,-2.104846,0.004747,0.258327,-0.185921,-0.0,-0.0,50.843952,-61.737158,76.815511,-0.303975,0.000132,0.001094,57.32963,-57.524324,88.225868,-0.0,-0.0,0.0,0.811084,0.0,-8e-06,-0.0,-0.0,0.0,0.811084,0.0,0.0,0.115382,0.0,-0.001633,6.588108,1.211697,0.276059,0.022329,-0.0,-0.426068,5.558247,-2.81118,0.427463,-14.180404,-0.79217,-1.18735,-11.539048,45.825235,33.023767,-0.115382,0.0,0.001633,10.569026,-3.807492,-0.203527,-0.022775,0.0,-0.434566,-4.154491,0.117117,0.222059,-12.51073,-0.178673,2.648609,-12.060729,-41.926645,-30.904663
-0.028049,-0.058091,0.887525,-0.0,0.0,-1.452855,-0.0,0.0,0.0,-6.936368,0.605467,0.068644,9.975106,0.59094,4.818654,-0.0,0.035332,0.287757,4.626209,1.928577,10.40387,0.0,0.003791,0.217185,6.08193,-0.0,0.0,-0.0,0.035332,0.287757,-2.237766,0.005363,0.274621,0.185921,0.0,0.0,55.170416,58.364861,-85.985873,0.313101,0.000132,0.001094,73.449874,54.538142,-109.198749,-0.0,0.035332,0.287757,-2.185305,0.005115,0.268213,-0.185921,0.0,0.0,49.768235,-62.155753,75.003714,-0.303975,0.000132,0.001094,58.280577,-57.672806,89.171446,-0.0,-0.0,0.0,0.838403,-0.0,4.6e-05,-0.0,-0.0,0.0,0.838433,0.0,0.0,0.115381,0.0,-0.001688,6.734477,1.438014,0.268909,0.022329,0.0,-0.426068,5.594793,-2.658674,0.422861,-14.4084,-0.79772,-1.216096,-11.441956,45.631415,32.693776,-0.115381,-0.0,0.001689,10.734936,-3.467381,-0.238747,-0.022775,0.0,-0.434566,-3.924504,0.208822,0.212888,-13.053306,-0.274088,2.895371,-12.439363,-42.123853,-30.778468
-0.023287,-0.061353,0.887887,-0.0,0.0,-1.253553,0.0,0.0,0.0,-6.988513,0.610442,0.06949,9.976081,0.579657,4.726455,0.0,0.035332,0.287757,4.513329,1.910705,10.780691,-0.0,0.003791,0.217184,5.554464,-0.0,0.0,-0.0,0.035332,0.287757,-2.32657,0.0058,0.2856,0.185921,0.0,0.0,55.381585,58.461413,-86.130038,0.313101,0.000132,0.001094,72.499384,54.373145,-108.46156,-0.0,0.035332,0.287757,-2.274148,0.00554,0.279145,-0.185921,0.0,-0.0,49.246822,-62.359183,74.123255,-0.303975,0.000132,0.001094,58.895628,-57.962973,89.544647,0.0,0.0,0.0,0.922523,0.0,3.7e-05,0.0,0.0,0.0,0.922552,0.0,0.0,0.115378,0.0,-0.001858,6.881533,1.589851,0.265675,0.022329,0.0,-0.426068,5.559929,-2.378743,0.406692,-14.569012,-0.838223,-1.173034,-11.475462,45.513191,32.359316,-0.115378,0.0,0.001858,10.752684,-3.248268,-0.259788,-0.022775,-0.0,-0.434566,-3.471785,0.446105,0.195483,-13.721851,-0.366414,3.148116,-12.894286,-42.342009,-30.578849
