pelvis_Xposition,pelvis_Yposition,pelvis_Zposition,pelvis_Xrotation,pelvis_Yrotation,pelvis_Zrotation,spine_Xposition,spine_Yposition,spine_Zposition,spine_Xrotation,spine_Yrotation,spine_Zrotation,spine.001_Xrotation,spine.001_Yrotation,spine.001_Zrotation,neck_Xposition,neck_Yposition,neck_Zposition,neck_Xrotation,neck_Yrotation,neck_Zrotation,face_Xposition,face_Yposition,face_Zposition,face_Xrotation,face_Yrotation,face_Zrotation,shoulder.L_Xposition,shoulder.L_Yposition,shoulder.L_Zposition,shoulder.L_Yrotation,shoulder.L_Xrotation,shoulder.L_Zrotation,upper_arm.L_Xposition,upper_arm.L_Yposition,upper_arm.L_Zposition,upper_arm.L_Xrotation,upper_arm.L_Yrotation,upper_arm.L_Zrotation,forearm.L_Xposition,forearm.L_Yposition,forearm.L_Zposition,forearm.L_Xrotation,forearm.L_Yrotation,forearm.L_Zrotation,shoulder.R_Xposition,shoulder.R_Yposition,shoulder.R_Zposition,shoulder.R_Yrotation,shoulder.R_Xrotation,shoulder.R_Zrotation,upper_arm.R_Xposition,upper_arm.R_Yposition,upper_arm.R_Zposition,upper_arm.R_Xrotation,upper_arm.R_Yrotation,upper_arm.R_Zrotation,forearm.R_Xposition,forearm.R_Yposition,forearm.R_Zposition,forearm.R_Xrotation,forearm.R_Yrotation,forearm.R_Zrotation,pelvis.L_Xposition,pelvis.L_Yposition,pelvis.L_Zposition,pelvis.L_Yrotation,pelvis.L_Xrotation,pelvis.L_Zrotation,pelvis.R_Xposition,pelvis.R_Yposition,pelvis.R_Zposition,pelvis.R_Yrotation,pelvis.R_Xrotation,pelvis.R_Zrotation,thigh.L_Xposition,thigh.L_Yposition,thigh.L_Zposition,thigh.L_Xrotation,thigh.L_Yrotation,thigh.L_Zrotation,shin.L_Xposition,shin.L_Yposition,shin.L_Zposition,shin.L_Xrotation,shin.L_Yrotation,shin.L_Zrotation,foot.L_Xrotation,foot.L_Yrotation,foot.L_Zrotation,heel.02.L_Xrotation,heel.02.L_Yrotation,heel.02.L_Zrotation,thigh.R_Xposition,thigh.R_Yposition,thigh.R_Zposition,thigh.R_Xrotation,thigh.R_Yrotation,thigh.R_Zrotation,shin.R_Xposition,shin.R_Yposition,shin.R_Zposition,shin.R_Xrotation,shin.R_Yrotation,shin.R_Zrotation,foot.R_Xrotation,foot.R_Yrotation,foot.R_Zrotation,heel.02.R_Xrotation,heel.02.R_Yrotation,heel.02.R_Zrotation
-0.012006,0.141904,0.671209,-0.0,0.0,1.688201,0.0,-0.0,-0.0,-17.917903,2.977242,0.630739,9.99573,-0.243035,-1.979671,-0.0,0.024885,0.202672,13.800378,-4.014646,-4.13671,0.0,0.002574,0.147443,-1.288731,0.0,1e-06,-0.0,0.024885,0.202672,-3.816909,0.015603,0.468219,0.127326,0.0,-0.0,-19.571683,81.262326,22.656735,0.221793,9.7e-05,0.000802,2.131112,12.47486,-18.338546,-0.0,0.024885,0.202672,-3.760804,0.015148,0.461377,-0.127327,0.0,-0.0,-12.873915,-74.319814,-16.84896,-0.220482,9.7e-05,0.000802,1.686354,-10.361703,17.590792,0.0,-0.0,-0.0,-0.079154,-0.0,5.1e-05,0.0,-0.0,-0.0,-0.079154,-0.0,0.0,0.082925,-0.0,0.000114,-5.902851,3.884599,-0.109466,0.016954,-0.0,-0.323508,-2.951321,-4.258893,-0.263953,9.322884,2.317785,-4.400649,-5.96784,40.691675,28.273068,-0.082925,-0.0,-0.000115,-6.31936,-3.913184,0.115624,-0.016685,-0.0,-0.318367,-2.666217,1.207517,0.167765,8.293046,-0.465272,-0.966317,-10.605345,-47.309418,-36.771321
-0.01151,0.14155,0.671419,-0.0,0.0,1.075329,0.0,0.0,0.0,-17.938104,2.751104,0.583319,9.998462,-0.146644,-1.1943,0.0,0.024885,0.202672,13.252986,-4.099866,-4.283539,-0.0,0.002574,0.147443,-0.992507,0.0,-1e-06,-0.0,0.024885,0.202672,-3.864798,0.016,0.474164,0.127327,0.0,0.0,-19.512153,81.19899,22.612689,0.221793,9.7e-05,0.000802,2.231275,12.793698,-18.724989,-0.0,0.024885,0.202672,-3.808687,0.015538,0.467282,-0.127327,-0.0,0.0,-13.584165,-74.25934,-17.794229,-0.220482,9.7e-05,0.000802,1.771684,-10.727661,17.830291,0.0,0.0,0.0,-0.052096,-0.0,4.1e-05,0.0,0.0,0.0,-0.052138,-0.0,0.0,0.082925,-0.0,7.5e-05,-5.525737,3.799431,-0.106579,0.016954,-0.0,-0.323508,-3.424834,-4.185208,-0.304135,8.736575,2.317363,-4.487615,-6.968862,41.824749,29.049973,-0.082925,-0.0,-7.5e-05,-6.245044,-4.102772,0.103897,-0.016685,-0.0,-0.318367,-2.523669,1.43131,0.163703,7.26292,-0.61905,-0.218385,-12.101899,-47.97069,-36.648801
-0.011077,0.141166,0.671465,-0.0,0.0,0.628197,-0.0,-0.0,0.0,-17.985877,2.605763,0.553628,9.999586,-0.078855,-0.642118,-0.0,0.024885,0.202672,12.947122,-4.19099,-4.362873,-0.0,0.002574,0.147442,-0.814367,-0.0,1e-06,-0.0,0.024885,0.202672,-3.905983,0.016344,0.479298,0.127327,0.0,0.0,-18.434996,81.181081,21.375973,0.221793,9.7e-05,0.000802,2.264887,13.022114,-18.647929,-0.0,0.024885,0.202672,-3.849925,0.015879,0.472395,-0.127327,0.0,0.0,-14.317266,-74.213564,-18.765352,-0.220482,9.7e-05,0.000802,1.82303,-10.859887,18.13531,0.0,0.0,0.0,-0.018697,0.0,5.1e-05,0.0,0.0,0.0,-0.018738,0.0,0.0,0.082925,0.0,2.7e-05,-5.240058,3.758154,-0.102953,0.016954,-0.0,-0.323508,-3.780002,-4.164747,-0.335025,8.334746,2.316223,-4.543123,-7.732531,42.657458,29.654912,-0.082925,0.0,-2.7e-05,-6.190591,-4.240481,0.095525,-0.016685,-0.0,-0.318367,-2.422475,1.619801,0.161108,6.568205,-0.751852,0.345631,-13.024184,-48.380672,-36.599145
-0.010718,0.140646,0.671325,-0.0,0.0,0.334881,-0.0,0.0,0.0,-18.0732,2.547081,0.543185,9.99983,-0.039919,-0.325295,-0.0,0.024885,0.202672,12.890625,-4.302795,-4.355597,0.0,0.002574,0.147443,-0.757468,-0.0,1e-06,-0.0,0.024885,0.202672,-3.929671,0.016541,0.482126,0.127327,0.0,0.0,-16.184009,81.203525,18.765718,0.221793,9.7e-05,0.000802,2.218822,13.136194,-18.052813,-0.0,0.024885,0.202672,-3.873611,0.016074,0.475223,-0.127326,0.0,-0.0,-15.01968,-74.187459,-19.690051,-0.220482,9.7e-05,0.000802,1.847479,-10.792181,18.534722,-0.0,0.0,0.0,0.017132,-0.0,1e-05,-0.0,0.0,0.0,0.01705,-0.0,0.0,0.082925,0.0,-2.5e-05,-5.029501,3.761465,-0.098666,0.016954,-0.0,-0.323508,-4.029411,-4.206133,-0.358597,8.129849,2.309428,-4.552489,-8.197783,43.165532,30.052832,-0.082925,0.0,2.5e-05,-6.159914,-4.324038,0.090543,-0.016685,-0.0,-0.318367,-2.352622,1.76201,0.159367,6.223855,-0.853982,0.71946,-13.301079,-48.499203,-36.575875
-0.010379,0.139885,0.671127,-0.0,0.0,0.070989,0.0,-0.0,0.0,-18.192168,2.528319,0.541928,9.999986,-0.007633,-0.062239,0.0,0.024885,0.202672,12.912574,-4.455514,-4.340169,-0.0,0.002574,0.147443,-0.72283,0.0,-0.0,-0.0,0.024885,0.202672,-3.934741,0.016586,0.48282,0.127326,0.0,0.0,-13.493836,81.2348,15.640821,0.221793,9.7e-05,0.000802,2.133945,13.171853,-17.243878,-0.0,0.024885,0.202672,-3.87868,0.016116,0.475911,-0.127327,-0.0,-0.0,-15.497306,-74.155862,-20.323619,-0.220482,9.7e-05,0.000802,1.880265,-10.751454,18.975399,0.0,0.0,0.0,0.044066,-0.0,-3.1e-05,0.0,0.0,0.0,0.044107,0.0,0.0,0.082925,0.0,-6.4e-05,-4.814422,3.792459,-0.093137,0.016954,0.0,-0.323508,-4.263999,-4.294886,-0.382778,7.992886,2.292627,-4.522365,-8.523351,43.518847,30.340575,-0.082925,0.0,6.4e-05,-6.140371,-4.385378,0.086956,-0.016685,0.0,-0.318367,-2.276491,1.875202,0.15645,6.018314,-0.94406,1.02065,-13.297203,-48.480307,-36.532404
-0.009997,0.138901,0.671019,-0.0,0.0,-0.209683,-0.0,0.0,0.0,-18.329369,2.518251,0.542924,9.999823,0.034265,0.279018,-0.0,0.024885,0.202672,12.882386,-4.645789,-4.442711,-0.0,0.002574,0.147443,-0.619205,-0.0,1e-06,-0.0,0.024885,0.202672,-3.950351,0.01671,0.484528,0.127326,0.0,0.0,-11.28234,81.284258,13.064502,0.221793,9.7e-05,0.000802,2.058644,13.18317,-16.558289,-0.0,0.024885,0.202672,-3.894303,0.016241,0.477698,-0.127327,0.0,-0.0,-15.51745,-74.073975,-20.379367,-0.220482,9.7e-05,0.000802,1.93261,-10.859447,19.324115,-0.0,0.0,0.0,0.053455,-0.0,3.1e-05,-0.0,0.0,0.0,0.053414,-0.0,0.0,0.082925,0.0,-7.8e-05,-4.564025,3.841779,-0.086317,0.016954,-0.0,-0.323508,-4.522054,-4.408858,-0.410445,7.830198,2.271126,-4.482352,-8.826428,43.825455,30.578122,-0.082925,-0.0,7.7e-05,-6.120771,-4.444752,0.083495,-0.016685,0.0,-0.318367,-2.16842,1.984833,0.151085,5.781058,-1.02834,1.309692,-13.328027,-48.475454,-36.483995
-0.00956,0.137853,0.671073,-0.0,0.0,-0.423962,0.0,0.0,0.0,-18.470425,2.522783,0.547152,9.99954,0.079684,0.64909,-0.0,0.024885,0.202672,12.791748,-4.810512,-4.691454,-0.0,0.002574,0.147443,-0.426509,0.0,1e-06,-0.0,0.024885,0.202672,-4.018082,0.017292,0.492953,0.127326,-0.0,0.0,-9.799553,81.380816,11.324953,0.221793,9.7e-05,0.000802,2.016179,13.228031,-16.116475,-0.0,0.024885,0.202672,-3.961964,0.016813,0.486026,-0.127327,0.0,0.0,-15.019113,-73.919046,-19.783088,-0.220482,9.7e-05,0.000802,1.979258,-11.039192,19.4576,-0.0,0.0,0.0,0.045919,-0.0,5.1e-05,-0.0,0.0,0.0,0.045919,-0.0,0.0,0.082925,-0.0,-6.6e-05,-4.320517,3.905685,-0.079293,0.016954,-0.0,-0.323508,-4.769266,-4.521741,-0.437584,7.66482,2.261618,-4.478361,-9.075116,44.057538,30.743668,-0.082925,-0.0,6.6e-05,-6.098574,-4.494364,0.080541,-0.016685,0.0,-0.318367,-2.033257,2.103563,0.143765,5.498784,-1.086186,1.53215,-13.455123,-48.534013,-36.484009
-0.009139,0.136953,0.671238,-0.0,0.0,-0.497784,-0.0,0.0,0.0,-18.595492,2.554015,0.556848,9.999058,0.114556,0.932969,-0.0,0.024885,0.202672,12.685062,-4.873582,-4.972086,0.0,0.002574,0.147443,-0.189462,0.0,-1e-06,-0.0,0.024885,0.202672,-4.150488,0.018452,0.509223,0.127326,0.0,0.0,-8.394338,81.518069,9.67281,0.221793,9.7e-05,0.000802,1.998456,13.327747,-15.81913,-0.0,0.024885,0.202672,-4.094377,0.017955,0.50233,-0.127327,0.0,-0.0,-14.143402,-73.701307,-18.707933,-0.220482,9.7e-05,0.000802,1.999634,-11.198281,19.352935,0.0,-0.0,0.0,0.034841,-0.0,-2.1e-05,0.0,-0.0,0.0,0.034841,-0.0,0.0,0.082925,0.0,-5e-05,-4.135326,3.969583,-0.073579,0.016954,0.0,-0.323508,-4.965746,-4.605716,-0.459254,7.555644,2.273944,-4.530204,-9.213084,44.176694,30.819979,-0.082925,-0.0,5e-05,-6.081021,-4.524506,0.078703,-0.016685,-0.0,-0.318367,-1.889307,2.225562,0.135587,5.230569,-1.101163,1.631209,-13.619436,-48.636312,-36.552806
-0.008835,0.136359,0.671367,-0.0,0.0,-0.474,-0.0,0.0,-0.0,-18.684015,2.604516,0.569971,9.998646,0.136456,1.111237,0.0,0.024885,0.202672,12.586281,-4.824504,-5.154757,0.0,0.002574,0.147442,0.022436,-0.0,2e-06,-0.0,0.024885,0.202672,-4.319774,0.019986,0.52991,0.127326,-0.0,-0.0,-6.177475,81.659201,7.089504,0.221793,9.7e-05,0.000802,1.980702,13.441775,-15.506461,-0.0,0.024885,0.202672,-4.263612,0.01947,0.52304,-0.127327,0.0,-0.0,-12.983566,-73.439089,-17.260701,-0.220482,9.7e-05,0.000802,2.002578,-11.37037,19.046261,0.0,0.0,-0.0,0.038424,-0.0,-6.2e-05,0.0,0.0,-0.0,0.038424,-0.0,0.0,0.082925,0.0,-5.6e-05,-4.024308,4.012675,-0.070086,0.016954,-0.0,-0.323508,-5.097922,-4.647207,-0.473332,7.506836,2.296169,-4.60218,-9.267762,44.222118,30.847245,-0.082925,-0.0,5.6e-05,-6.081157,-4.544571,0.077636,-0.016685,-0.0,-0.318367,-1.752338,2.33568,0.127433,5.017233,-1.087672,1.64,-13.769306,-48.745103,-36.656956
-0.008692,0.136092,0.671321,-0.0,0.0,-0.446788,0.0,0.0,-0.0,-18.728655,2.65328,0.581729,9.998232,0.153659,1.251651,0.0,0.024885,0.202672,12.489915,-4.70734,-5.214995,0.0,0.002574,0.147443,0.171093,-0.0,1e-06,-0.0,0.024885,0.202672,-4.486811,0.02155,0.550204,0.127327,0.0,0.0,-3.021122,81.754926,3.436747,0.221793,9.7e-05,0.000802,1.952808,13.556188,-15.110801,-0.0,0.024885,0.202672,-4.430707,0.021014,0.543373,-0.127327,0.0,0.0,-11.478375,-73.151142,-15.344015,-0.220482,9.7e-05,0.000802,2.001096,-11.627351,18.546361,0.0,0.0,-0.0,0.059509,-0.0,2.1e-05,0.0,0.0,-0.0,0.059468,-0.0,0.0,0.082925,0.0,-8.6e-05,-3.973226,4.026809,-0.068704,0.016954,-0.0,-0.323508,-5.170792,-4.653154,-0.480374,7.484463,2.310116,-4.646066,-9.303454,44.258089,30.876833,-0.082925,0.0,8.6e-05,-6.103225,-4.570092,0.076553,-0.016685,0.0,-0.318367,-1.636799,2.423459,0.120278,4.871869,-1.073537,1.632585,-13.878068,-48.833103,-36.757264
