pelvis_Xposition,pelvis_Yposition,pelvis_Zposition,pelvis_Xrotation,pelvis_Yrotation,pelvis_Zrotation,spine_Xposition,spine_Yposition,spine_Zposition,spine_Xrotation,spine_Yrotation,spine_Zrotation,spine.001_Xrotation,spine.001_Yrotation,spine.001_Zrotation,neck_Xposition,neck_Yposition,neck_Zposition,neck_Xrotation,neck_Yrotation,neck_Zrotation,face_Xposition,face_Yposition,face_Zposition,face_Xrotation,face_Yrotation,face_Zrotation,shoulder.L_Xposition,shoulder.L_Yposition,shoulder.L_Zposition,shoulder.L_Yrotation,shoulder.L_Xrotation,shoulder.L_Zrotation,upper_arm.L_Xposition,upper_arm.L_Yposition,upper_arm.L_Zposition,upper_arm.L_Xrotation,upper_arm.L_Yrotation,upper_arm.L_Zrotation,forearm.L_Xposition,forearm.L_Yposition,forearm.L_Zposition,forearm.L_Xrotation,forearm.L_Yrotation,forearm.L_Zrotation,shoulder.R_Xposition,shoulder.R_Yposition,shoulder.R_Zposition,shoulder.R_Yrotation,shoulder.R_Xrotation,shoulder.R_Zrotation,upper_arm.R_Xposition,upper_arm.R_Yposition,upper_arm.R_Zposition,upper_arm.R_Xrotation,upper_arm.R_Yrotation,upper_arm.R_Zrotation,forearm.R_Xposition,forearm.R_Yposition,forearm.R_Zposition,forearm.R_Xrotation,forearm.R_Yrotation,forearm.R_Zrotation,pelvis.L_Xposition,pelvis.L_Yposition,pelvis.L_Zposition,pelvis.L_Yrotation,pelvis.L_Xrotation,pelvis.L_Zrotation,pelvis.R_Xposition,pelvis.R_Yposition,pelvis.R_Zposition,pelvis.R_Yrotation,pelvis.R_Xrotation,pelvis.R_Zrotation,thigh.L_Xposition,thigh.L_Yposition,thigh.L_Zposition,thigh.L_Xrotation,thigh.L_Yrotation,thigh.L_Zrotation,shin.L_Xposition,shin.L_Yposition,shin.L_Zposition,shin.L_Xrotation,shin.L_Yrotation,shin.L_Zrotation,foot.L_Xrotation,foot.L_Yrotation,foot.L_Zrotation,heel.02.L_Xrotation,heel.02.L_Yrotation,heel.02.L_Zrotation,thigh.R_Xposition,thigh.R_Yposition,thigh.R_Zposition,thigh.R_Xrotation,thigh.R_Yrotation,thigh.R_Zrotation,shin.R_Xposition,shin.R_Yposition,shin.R_Zposition,shin.R_Xrotation,shin.R_Yrotation,shin.R_Zrotation,foot.R_Xrotation,foot.R_Yrotation,foot.R_Zrotation,heel.02.R_Xrotation,heel.02.R_Yrotation,heel.02.R_Zrotation
-0.036889,0.013121,0.712354,-0.0,0.0,-0.662911,0.0,-0.0,0.0,-8.28764,-1.73277,-0.21719,9.999487,-0.078739,-0.641211,0.0,0.032021,0.260786,11.737187,-3.501194,0.389232,-0.0,0.003113,0.178334,2.213452,0.0,2e-06,0.0,0.03202,0.260787,1.173164,0.001475,-0.14397,0.164719,0.0,-0.0,12.840537,74.836026,-16.751519,0.263912,0.000112,0.00093,1.62844,8.815066,-20.325941,0.0,0.03202,0.260787,1.2235,0.001605,-0.150256,-0.164719,0.0,0.0,6.236096,-77.481468,7.804387,-0.266417,0.000112,0.00093,1.828278,-10.911014,17.943614,0.0,-0.0,0.0,-1.071896,-0.0,4.5e-05,0.0,-0.0,0.0,-1.071896,-0.0,-0.0,0.107178,-0.0,0.002005,2.659472,-1.720811,0.179208,0.019041,0.0,-0.363321,2.157584,0.831335,0.09747,-6.999525,-4.605547,7.827359,-0.505973,-29.190876,-18.18474,-0.107178,-0.0,-0.002005,2.582937,-4.225527,-0.040163,-0.018551,-0.0,-0.35397,6.621599,-3.723212,-0.132177,-7.504708,9.563962,-17.257472,-0.520595,19.908569,9.512451
-0.036153,0.013677,0.709294,-0.0,0.0,-0.945663,0.0,0.0,-0.0,-8.454465,-1.689249,-0.214233,9.998317,-0.154214,-1.255969,0.0,0.032021,0.260787,12.289443,-3.157918,0.789719,-0.0,0.003113,0.178334,1.84572,0.0,1e-06,0.0,0.03202,0.260787,1.183411,0.001502,-0.145344,0.164719,0.0,0.0,11.406945,74.639419,-14.947702,0.263912,0.000112,0.00093,1.599232,8.448698,-20.934974,0.0,0.03202,0.260787,1.233791,0.001632,-0.151543,-0.164719,0.0,-0.0,4.997458,-77.678,6.243422,-0.266417,0.000112,0.00093,1.901522,-10.628919,19.299442,0.0,0.0,0.0,-1.185492,-0.0,3e-06,0.0,0.0,0.0,-1.185524,-0.0,0.0,0.107174,-0.0,0.002218,2.67069,-1.638084,0.178044,0.019041,-0.0,-0.363321,2.186097,0.854321,0.098319,-6.409732,-4.572412,7.9857,-0.18091,-28.768521,-18.132684,-0.107174,-0.0,-0.002218,2.560081,-4.186797,-0.040675,-0.018551,0.0,-0.35397,6.504054,-3.760522,-0.127702,-10.057814,9.55759,-15.857362,-0.818714,19.610986,9.117001
-0.034351,0.013885,0.707601,-0.0,0.0,-1.220125,0.0,-0.0,-0.0,-8.563452,-1.573735,-0.201102,9.996735,-0.209984,-1.71042,-0.0,0.032021,0.260786,12.590299,-3.032554,1.599257,-0.0,0.003113,0.178334,1.650265,0.0,2e-06,-0.0,0.03202,0.260786,1.138031,0.001389,-0.139708,0.164719,-0.0,0.0,10.264349,74.470953,-13.501555,0.263912,0.000112,0.00093,1.688823,8.660168,-21.569655,-0.0,0.03202,0.260786,1.18841,0.001515,-0.14596,-0.164719,-0.0,0.0,3.403751,-77.79789,4.259496,-0.266417,0.000112,0.00093,2.03224,-10.606086,20.7821,0.0,-0.0,-0.0,-1.240141,-0.0,1.9e-05,0.0,-0.0,-0.0,-1.240173,-0.0,0.0,0.107172,0.0,0.00232,2.841901,-1.575491,0.187916,0.019041,0.0,-0.363321,1.953563,1.083818,0.083953,-5.834754,-4.52907,8.120443,-0.028241,-28.672642,-18.202306,-0.107172,-0.0,-0.00232,2.479806,-4.070926,-0.041912,-0.018551,0.0,-0.35397,6.551898,-3.728055,-0.130504,-11.315747,9.478782,-15.073714,-1.017606,19.399619,8.845096
-0.030963,0.014112,0.707286,-0.0,0.0,-1.30326,0.0,-0.0,-0.0,-8.535601,-1.380134,-0.176019,9.995579,-0.24968,-2.033837,0.0,0.032021,0.260787,12.509704,-3.138722,2.576938,-0.0,0.003113,0.178334,1.748041,1e-06,2e-06,0.0,0.032021,0.260787,1.037674,0.001155,-0.127478,0.164719,-0.0,-0.0,10.032255,74.476758,-13.197111,0.263912,0.000112,0.00093,1.85545,9.229096,-22.171878,0.0,0.032021,0.260787,1.087974,0.001268,-0.133608,-0.164719,0.0,-0.0,2.036628,-77.834111,2.566586,-0.266417,0.000112,0.00093,2.258785,-11.08517,22.130013,0.0,-0.0,0.0,-1.216497,1e-06,8.6e-05,0.0,-0.0,0.0,-1.216465,-0.0,0.0,0.107173,0.0,0.002276,3.064256,-1.454532,0.199403,0.019041,0.0,-0.363321,1.520206,1.413285,0.060964,-5.342634,-4.420738,8.090765,-0.023966,-28.89017,-18.403704,-0.107173,-0.0,-0.002276,2.350288,-3.849032,-0.044285,-0.018551,0.0,-0.35397,6.697954,-3.604636,-0.140654,-11.425274,9.449751,-14.9677,-1.15204,19.207819,8.632142
-0.026381,0.01485,0.707459,-0.0,0.0,-1.095662,0.0,0.0,-0.0,-8.357291,-1.164509,-0.146676,9.994096,-0.285995,-2.329783,-0.0,0.032021,0.260787,12.153018,-3.260701,3.184405,-0.0,0.003113,0.178333,2.133067,0.0,3e-06,-0.0,0.03202,0.260787,0.945751,0.000958,-0.116063,0.164719,0.0,-0.0,11.196224,74.752275,-14.644426,0.263912,0.000112,0.00093,1.936012,9.466367,-22.535994,-0.0,0.03202,0.260787,0.996129,0.001062,-0.122345,-0.164719,0.0,-0.0,1.646462,-77.899954,2.081772,-0.266417,0.000112,0.00093,2.569703,-12.096369,23.00893,0.0,0.0,0.0,-1.14359,-0.0,-1.2e-05,0.0,0.0,0.0,-1.143654,-0.0,-0.0,0.107176,0.0,0.002139,3.130381,-1.201273,0.196815,0.019041,0.0,-0.363321,1.162214,1.628908,0.044422,-5.008414,-4.239457,7.845876,-0.050537,-29.160103,-18.622873,-0.107176,-0.0,-0.00214,2.215049,-3.585149,-0.046847,-0.018551,-0.0,-0.35397,6.791249,-3.363676,-0.156936,-11.136857,9.502916,-15.206252,-1.310067,18.918483,8.344088
-0.021569,0.015821,0.707579,-0.0,0.0,-0.854491,0.0,0.0,-0.0,-8.150228,-0.986024,-0.122384,9.992959,-0.313152,-2.551395,0.0,0.032021,0.260787,11.835204,-3.197637,3.324626,-0.0,0.003113,0.178334,2.657343,-1e-06,-4e-06,-0.0,0.03202,0.260787,0.926315,0.00092,-0.113693,0.164719,0.0,0.0,13.370921,75.152414,-17.340279,0.263912,0.000112,0.00093,1.855902,9.115313,-22.492534,-0.0,0.03202,0.260787,0.97661,0.001022,-0.119953,-0.164719,-0.0,-0.0,2.168089,-78.069554,2.71796,-0.266417,0.000112,0.00093,2.901149,-13.339657,23.45734,-0.0,0.0,0.0,-1.081583,-0.0,-3.3e-05,-0.0,0.0,0.0,-1.081583,-0.0,0.0,0.107178,-0.0,0.002023,3.055185,-0.867106,0.183204,0.019041,-0.0,-0.363321,1.016328,1.739671,0.037864,-4.832658,-4.10146,7.626274,-0.026791,-29.245381,-18.725327,-0.107178,-0.0,-0.002024,2.064728,-3.382189,-0.047327,-0.018551,-0.0,-0.35397,6.88723,-2.964421,-0.183204,-10.945604,9.539338,-15.367798,-1.466984,18.581485,8.029046
-0.017223,0.016322,0.70772,-0.0,0.0,-0.936627,0.0,0.0,-0.0,-8.058374,-0.861901,-0.106276,9.992835,-0.31671,-2.580182,0.0,0.032021,0.260787,11.808623,-2.976847,3.34573,0.0,0.003113,0.178334,3.108325,-1e-06,2e-06,0.0,0.032021,0.260787,0.993228,0.001057,-0.12201,0.164719,-0.0,0.0,15.369746,75.447151,-19.803228,0.263912,0.000112,0.00093,1.704767,8.546059,-22.119844,0.0,0.032021,0.260787,1.04357,0.001167,-0.128141,-0.164719,-0.0,-0.0,2.983228,-78.212926,3.712309,-0.266417,0.000112,0.00093,3.200107,-14.455149,23.797943,0.0,0.0,-0.0,-1.079671,1e-06,5.8e-05,0.0,0.0,-0.0,-1.079639,-0.0,-0.0,0.107178,0.0,0.00202,3.03617,-0.559084,0.173928,0.019041,0.0,-0.363321,0.974002,1.89153,0.034998,-4.744507,-4.131578,7.723312,0.034074,-29.131208,-18.682743,-0.107178,0.0,-0.00202,1.842092,-3.253847,-0.044289,-0.018551,0.0,-0.35397,7.181989,-2.467113,-0.222284,-10.897544,9.444235,-15.222053,-1.517256,18.351152,7.85665
-0.01336,0.016186,0.708023,-0.0,0.0,-1.362571,0.0,0.0,-0.0,-8.094359,-0.782785,-0.09677,9.993569,-0.300112,-2.444938,0.0,0.032021,0.260786,12.052372,-2.765527,3.483762,0.0,0.003113,0.178334,3.29847,0.0,1e-06,0.0,0.032021,0.260787,1.134931,0.001381,-0.139302,0.164719,0.0,0.0,16.402459,75.573468,-21.072612,0.263912,0.000112,0.00093,1.592229,8.174075,-21.645223,0.0,0.032021,0.260787,1.18527,0.001506,-0.14549,-0.164719,-0.0,0.0,3.526976,-78.148204,4.384929,-0.266417,0.000112,0.00093,3.48014,-15.358785,24.308961,0.0,0.0,0.0,-1.136707,-0.0,2.4e-05,0.0,0.0,0.0,-1.136739,-0.0,0.0,0.107176,-0.0,0.002127,3.17693,-0.289081,0.174533,0.019041,0.0,-0.363321,0.868975,2.077283,0.029814,-4.680551,-4.306664,8.114849,0.085221,-28.970568,-18.588341,-0.107176,-0.0,-0.002127,1.550996,-3.111116,-0.039224,-0.018551,-0.0,-0.35397,7.684648,-2.040785,-0.266511,-10.912397,9.227329,-14.82629,-1.434958,18.268487,7.870092
-0.009709,0.015917,0.70838,-0.0,0.0,-1.849278,0.0,0.0,0.0,-8.156563,-0.739187,-0.091788,9.994261,-0.280933,-2.288694,-0.0,0.032021,0.260787,12.371866,-2.622955,3.667923,0.0,0.003113,0.178334,3.186144,-0.0,0.0,-0.0,0.03202,0.260787,1.345838,0.001942,-0.165333,0.164719,-0.0,-0.0,16.86231,75.595858,-21.648177,0.263912,0.000112,0.00093,1.531865,8.050688,-21.136796,-0.0,0.03202,0.260787,1.396179,0.00209,-0.171456,-0.164719,0.0,-0.0,3.406415,-77.895931,4.255488,-0.266417,0.000112,0.00093,3.793052,-16.203758,25.08124,0.0,-0.0,0.0,-1.200532,-2e-06,-0.000155,0.0,-0.0,0.0,-1.200532,-0.0,0.0,0.107174,0.0,0.002246,3.390858,0.009516,0.177479,0.019041,-0.0,-0.363321,0.669036,2.157756,0.022486,-4.631741,-4.494105,8.526837,0.110468,-28.884279,-18.535631,-0.107174,0.0,-0.002246,1.273616,-2.886004,-0.034711,-0.018551,0.0,-0.35397,8.170446,-1.806913,-0.300106,-10.956904,9.000893,-14.398667,-1.297816,18.242701,7.957746
-0.006208,0.016014,0.708572,-0.0,0.0,-2.189968,0.0,0.0,-0.0,-8.158221,-0.723621,-0.089865,9.994887,-0.266361,-2.169819,0.0,0.032021,0.260786,12.604793,-2.438293,3.842107,-0.0,0.003113,0.178334,2.933625,0.0,2e-06,0.0,0.03202,0.260786,1.604121,0.002759,-0.196961,0.164719,0.0,0.0,17.532853,75.538744,-22.521043,0.263912,0.000112,0.00093,1.479215,8.018462,-20.453174,0.0,0.03202,0.260787,1.654461,0.002934,-0.203131,-0.164719,0.0,0.0,2.39947,-77.63999,3.025449,-0.266417,0.000112,0.00093,4.156276,-17.079269,26.045311,0.0,0.0,0.0,-1.211558,-1e-06,-6.1e-05,0.0,0.0,0.0,-1.211558,-0.0,-0.0,0.107173,-0.0,0.002267,3.538412,0.335583,0.175161,0.019041,0.0,-0.363321,0.483108,2.137792,0.016321,-4.616411,-4.617959,8.79234,0.1017,-28.855586,-18.500647,-0.107173,-0.0,-0.002267,1.056499,-2.608951,-0.031349,-0.018551,-0.0,-0.35397,8.47649,-1.745983,-0.3159,-10.993006,8.842947,-14.098063,-1.168443,18.211856,8.036603
