pelvis_Xposition,pelvis_Yposition,pelvis_Zposition,pelvis_Xrotation,pelvis_Yrotation,pelvis_Zrotation,spine_Xposition,spine_Yposition,spine_Zposition,spine_Xrotation,spine_Yrotation,spine_Zrotation,spine.001_Xrotation,spine.001_Yrotation,spine.001_Zrotation,neck_Xposition,neck_Yposition,neck_Zposition,neck_Xrotation,neck_Yrotation,neck_Zrotation,face_Xposition,face_Yposition,face_Zposition,face_Xrotation,face_Yrotation,face_Zrotation,shoulder.L_Xposition,shoulder.L_Yposition,shoulder.L_Zposition,shoulder.L_Yrotation,shoulder.L_Xrotation,shoulder.L_Zrotation,upper_arm.L_Xposition,upper_arm.L_Yposition,upper_arm.L_Zposition,upper_arm.L_Xrotation,upper_arm.L_Yrotation,upper_arm.L_Zrotation,forearm.L_Xposition,forearm.L_Yposition,forearm.L_Zposition,forearm.L_Xrotation,forearm.L_Yrotation,forearm.L_Zrotation,shoulder.R_Xposition,shoulder.R_Yposition,shoulder.R_Zposition,shoulder.R_Yrotation,shoulder.R_Xrotation,shoulder.R_Zrotation,upper_arm.R_Xposition,upper_arm.R_Yposition,upper_arm.R_Zposition,upper_arm.R_Xrotation,upper_arm.R_Yrotation,upper_arm.R_Zrotation,forearm.R_Xposition,forearm.R_Yposition,forearm.R_Zposition,forearm.R_Xrotation,forearm.R_Yrotation,forearm.R_Zrotation,pelvis.L_Xposition,pelvis.L_Yposition,pelvis.L_Zposition,pelvis.L_Yrotation,pelvis.L_Xrotation,pelvis.L_Zrotation,pelvis.R_Xposition,pelvis.R_Yposition,pelvis.R_Zposition,pelvis.R_Yrotation,pelvis.R_Xrotation,pelvis.R_Zrotation,thigh.L_Xposition,thigh.L_Yposition,thigh.L_Zposition,thigh.L_Xrotation,thigh.L_Yrotation,thigh.L_Zrotation,shin.L_Xposition,shin.L_Yposition,shin.L_Zposition,shin.L_Xrotation,shin.L_Yrotation,shin.L_Zrotation,foot.L_Xrotation,foot.L_Yrotation,foot.L_Zrotation,heel.02.L_Xrotation,heel.02.L_Yrotation,heel.02.L_Zrotation,thigh.R_Xposition,thigh.R_Yposition,thigh.R_Zposition,thigh.R_Xrotation,thigh.R_Yrotation,thigh.R_Zrotation,shin.R_Xposition,shin.R_Yposition,shin.R_Zposition,shin.R_Xrotation,shin.R_Yrotation,shin.R_Zrotation,foot.R_Xrotation,foot.R_Yrotation,foot.R_Zrotation,heel.02.R_Xrotation,heel.02.R_Yrotation,heel.02.R_Zrotation
-0.056365,-0.001341,0.707812,-0.0,0.0,-3.141109,0.0,-0.0,-0.0,-7.597284,-4.79307,-0.571753,9.970893,0.639157,5.212979,0.0,0.028467,0.231842,21.609831,6.807415,15.782228,0.0,0.003059,0.175263,-4.712214,1e-06,9e-06,0.0,0.028467,0.231842,0.592425,0.000377,-0.072749,0.160775,0.0,0.0,52.587826,75.670764,-64.88412,0.258668,0.000106,0.00088,1.619385,9.423032,-18.697235,0.0,0.028467,0.231842,0.641238,0.000442,-0.078735,-0.160775,0.0,-0.0,22.095653,-77.594931,27.309,-0.252844,0.000106,0.00088,0.633303,-5.479833,12.630001,-0.0,0.0,0.0,-1.838462,0.0,-1e-05,-0.0,0.0,0.0,-1.838427,-0.0,-0.0,0.095189,0.0,0.003055,0.61574,2.041491,0.02132,0.016933,0.0,-0.323091,9.072246,-6.713236,1.006544,-6.674686,-3.667652,6.068,-21.731394,51.3799,40.442373,-0.095189,0.0,-0.003055,6.488161,-7.544116,0.088133,-0.017285,0.0,-0.329823,-2.659156,-1.38327,0.107347,-6.696464,5.857579,-10.440059,-20.800475,-49.144908,-39.184806
-0.054911,-0.001406,0.706147,-0.0,0.0,-3.201214,0.0,0.0,-0.0,-7.561808,-4.909514,-0.584117,9.951297,0.826734,6.74915,-0.0,0.028467,0.231842,21.620501,6.746217,16.229851,-0.0,0.003059,0.175262,-3.959359,1e-06,1e-05,-0.0,0.028467,0.231842,0.133271,1.9e-05,-0.016418,0.160775,0.0,0.0,51.59891,76.629067,-62.879644,0.258668,0.000106,0.00088,1.365303,8.436036,-17.661549,-0.0,0.028467,0.231842,0.182042,3.5e-05,-0.022375,-0.160775,-0.0,0.0,16.421677,-77.271815,20.482592,-0.252844,0.000106,0.00088,0.698355,-5.766371,13.248183,0.0,-0.0,0.0,-1.471798,-0.0,-3e-05,0.0,-0.0,0.0,-1.471762,-0.0,0.0,0.095206,-0.0,0.002446,0.783856,2.13119,0.026527,0.016933,0.0,-0.323091,8.747956,-6.668436,0.967015,-6.028998,-3.61433,6.182546,-23.573669,52.529141,42.372059,-0.095206,0.0,-0.002446,6.596466,-7.508501,0.087538,-0.017285,-0.0,-0.329823,-2.995748,-1.237442,0.124747,-6.572647,5.712552,-10.204775,-22.454816,-50.038871,-39.868665
-0.05372,-0.001733,0.704713,-0.0,0.0,-3.064292,0.0,0.0,-0.0,-7.608337,-4.952965,-0.591334,9.932043,0.975083,7.967751,-0.0,0.028467,0.231842,21.62054,7.084285,18.615293,0.0,0.003059,0.175263,-3.785413,1e-06,-4e-06,-0.0,0.028467,0.231842,-0.278638,8.1e-05,0.034191,0.160775,0.0,0.0,47.664123,77.73788,-57.424611,0.258668,0.000106,0.00088,1.166868,7.434959,-17.262723,-0.0,0.028467,0.231843,-0.229868,5.4e-05,0.028186,-0.160774,-0.0,-0.0,13.560701,-76.992344,17.025664,-0.252844,0.000106,0.00088,0.661589,-5.695719,12.643044,0.0,-0.0,-0.0,-1.22409,-0.0,2.2e-05,0.0,-0.0,-0.0,-1.224054,-0.0,-0.0,0.095216,0.0,0.002035,0.774926,2.037186,0.02686,0.016933,-0.0,-0.323091,8.693125,-6.355046,0.937243,-5.554712,-3.487845,6.087913,-24.848978,53.262215,43.689261,-0.095216,0.0,-0.002034,6.806497,-7.568802,0.093947,-0.017285,-0.0,-0.329823,-3.450751,-0.963477,0.151944,-6.278928,5.67629,-10.258938,-23.698499,-50.735642,-40.676748
-0.052768,-0.001874,0.703594,-0.0,0.0,-2.756343,0.0,0.0,-0.0,-7.705836,-4.913773,-0.590892,9.913657,1.099056,8.988923,-0.0,0.028467,0.231842,21.823496,7.759269,23.032159,0.0,0.003059,0.175263,-4.42295,-0.0,-5e-06,-0.0,0.028467,0.231842,-0.675902,0.00049,0.082961,0.160775,0.0,-0.0,41.013257,78.707808,-49.022115,0.258668,0.000106,0.00088,1.069603,6.929737,-17.062364,-0.0,0.028467,0.231842,-0.627131,0.000421,0.076992,-0.160774,0.0,-0.0,13.141829,-76.752072,16.573437,-0.252844,0.000106,0.00088,0.559155,-5.48897,10.885633,0.0,-0.0,0.0,-1.083962,-0.0,5e-06,0.0,-0.0,0.0,-1.083926,-0.0,0.0,0.095221,0.0,0.001802,0.500036,1.7323,0.018662,0.016933,0.0,-0.323091,9.027756,-5.721355,0.923717,-5.333377,-3.303562,5.782991,-25.259168,53.487092,44.104413,-0.095221,0.0,-0.001802,7.053535,-7.701132,0.105593,-0.017285,-0.0,-0.329823,-3.959939,-0.614637,0.186418,-5.888054,5.757628,-10.593869,-24.33804,-51.152335,-41.500984
-0.051652,-0.001279,0.702845,-0.0,0.0,-2.47132,0.0,-0.0,0.0,-7.778053,-4.852059,-0.586566,9.888187,1.24915,10.228955,-0.0,0.028467,0.231842,22.46795,8.508563,28.812842,-0.0,0.003059,0.175262,-5.575319,-1e-06,1e-05,-0.0,0.028467,0.231843,-1.113072,0.001328,0.136652,0.160775,0.0,-0.0,35.121284,79.350235,-41.763759,0.258668,0.000106,0.00088,1.040671,7.085548,-16.112783,-0.0,0.028467,0.231842,-1.064303,0.001214,0.130651,-0.160775,-0.0,-0.0,12.72859,-76.383501,16.160407,-0.252844,0.000106,0.00088,0.50915,-5.730337,9.175697,0.0,0.0,0.0,-1.003984,-0.0,-3.8e-05,0.0,0.0,0.0,-1.003984,-0.0,0.0,0.095223,0.0,0.001669,0.063532,1.389546,0.002561,0.016933,0.0,-0.323091,9.578893,-4.992923,0.919665,-5.283031,-3.139985,5.460323,-25.148526,53.424374,43.976678,-0.095223,-0.0,-0.001669,7.200659,-7.77875,0.112729,-0.017285,-0.0,-0.329823,-4.368774,-0.362742,0.215267,-5.587077,5.874376,-10.965284,-24.781665,-51.463051,-42.254207
-0.049807,-0.000342,0.702571,-0.0,0.0,-2.274623,0.0,-0.0,-0.0,-7.84741,-4.819524,-0.58559,9.852955,1.430552,11.734973,-0.0,0.028467,0.231842,23.361714,9.361586,35.925542,-0.0,0.003059,0.175262,-6.638642,2e-06,1e-05,0.0,0.028467,0.231842,-1.555942,0.002593,0.190962,0.160775,0.0,0.0,31.99763,79.855403,-37.825133,0.258668,0.000106,0.00088,0.977777,7.347491,-14.373202,0.0,0.028467,0.231842,-1.507173,0.002434,0.184989,-0.160775,-0.0,-0.0,10.578408,-75.921862,13.558755,-0.252844,0.000106,0.00088,0.569581,-6.70898,8.520033,-0.0,0.0,-0.0,-1.007786,-0.0,-4.4e-05,-0.0,0.0,-0.0,-1.00775,-0.0,0.0,0.095223,-0.0,0.001675,-0.302419,1.260028,-0.012531,0.016933,0.0,-0.323091,10.002089,-4.520481,0.91938,-5.237247,-3.034771,5.256691,-24.920394,53.301331,43.759229,-0.095223,0.0,-0.001675,7.272022,-7.705836,0.109174,-0.017285,0.0,-0.329823,-4.684284,-0.288548,0.233859,-5.411068,5.960934,-11.221794,-25.300703,-51.782632,-42.931198
-0.046945,-0.000142,0.702756,-0.0,0.0,-1.951656,0.0,-0.0,-0.0,-8.023405,-4.767227,-0.586664,9.820334,1.579726,12.979584,0.0,0.028467,0.231842,23.884601,10.538322,43.695551,-0.0,0.003059,0.175262,-7.284405,2e-06,1e-06,0.0,0.028467,0.231842,-1.925946,0.003972,0.236333,0.160775,0.0,-0.0,30.384397,80.325449,-35.680177,0.258668,0.000106,0.00088,0.863436,7.16895,-12.85474,0.0,0.028466,0.231842,-1.877175,0.003774,0.230383,-0.160775,-0.0,-0.0,7.322601,-75.604593,9.462169,-0.252844,0.000106,0.00088,0.721264,-8.133221,8.829963,0.0,-0.0,-0.0,-1.10688,-0.0,3.4e-05,0.0,-0.0,-0.0,-1.106844,-0.0,0.0,0.09522,-0.0,0.00184,-0.488436,1.479847,-0.019303,0.016933,-0.0,-0.323091,10.12824,-4.529756,0.931853,-5.09024,-2.914103,5.0534,-24.611929,53.15063,43.572673,-0.09522,0.0,-0.00184,7.455286,-7.512054,0.099199,-0.017285,-0.0,-0.329823,-5.096822,-0.300589,0.253945,-5.221715,6.05347,-11.498487,-25.834397,-52.092282,-43.566085
-0.043324,-0.001088,0.703186,-0.0,0.0,-1.274562,0.0,0.0,-0.0,-8.338211,-4.579668,-0.57634,9.803394,1.651457,13.580608,-0.0,0.028467,0.231842,23.629185,11.984206,50.011813,0.0,0.003059,0.175262,-7.704865,-3e-06,2e-06,-0.0,0.028467,0.231842,-2.228085,0.005319,0.273569,0.160774,0.0,-0.0,28.558057,80.716628,-33.356359,0.258668,0.000106,0.00088,0.777412,6.690899,-12.416496,-0.0,0.028467,0.231842,-2.179356,0.005089,0.267555,-0.160774,0.0,0.0,4.780221,-75.660813,6.19055,-0.252844,0.000106,0.00088,0.877159,-9.36763,9.330047,0.0,0.0,0.0,-1.209672,-0.0,1.4e-05,0.0,0.0,0.0,-1.209636,0.0,0.0,0.095217,-0.0,0.002011,-0.565029,1.968165,-0.019925,0.016933,0.0,-0.323091,10.021925,-4.945956,0.958318,-4.797504,-2.671185,4.638505,-24.063108,52.885882,43.284756,-0.095217,0.0,-0.00201,7.830667,-7.311831,0.090392,-0.017285,0.0,-0.329823,-5.689485,-0.23919,0.286564,-4.886281,6.233758,-12.027237,-26.368429,-52.39755,-44.228381
-0.039486,-0.002488,0.703634,-0.0,0.0,-0.36688,0.0,0.0,-0.0,-8.668193,-4.229075,-0.544558,9.794024,1.689953,13.903277,-0.0,0.028467,0.231842,22.8204,13.344214,53.849235,0.0,0.003059,0.175262,-8.059874,1e-06,9e-06,-0.0,0.028467,0.231842,-2.524118,0.006825,0.30984,0.160775,0.0,0.0,26.102927,81.007587,-30.382669,0.258668,0.000106,0.00088,0.771056,6.419799,-12.958439,-0.0,0.028467,0.231842,-2.47535,0.006564,0.303847,-0.160774,0.0,-0.0,4.061845,-76.089018,5.228228,-0.252844,0.000106,0.00088,0.95023,-9.957112,9.504287,-0.0,0.0,0.0,-1.217454,-0.0,-3e-05,-0.0,0.0,0.0,-1.217419,-0.0,0.0,0.095216,0.0,0.002024,-0.541716,2.525988,-0.016466,0.016933,0.0,-0.323091,9.674003,-5.480873,0.969905,-4.309068,-2.322448,4.053039,-23.305765,52.507803,42.861653,-0.095216,0.0,-0.002024,8.217347,-7.180112,0.085333,-0.017285,0.0,-0.329823,-6.235594,-0.019566,0.326053,-4.384127,6.484443,-12.791555,-27.077578,-52.775065,-45.003881
-0.035684,-0.003694,0.704067,-0.0,0.0,0.362889,0.0,0.0,-0.0,-8.882687,-3.846731,-0.502612,9.774119,1.768213,14.561694,-0.0,0.028467,0.231842,21.907349,14.434531,56.558385,0.0,0.003059,0.175263,-8.290982,0.0,2e-06,-0.0,0.028467,0.231842,-2.773776,0.008242,0.340402,0.160774,0.0,0.0,23.75804,81.206332,-27.594053,0.258668,0.000106,0.00088,0.822994,6.488278,-13.7803,-0.0,0.028467,0.231842,-2.72505,0.007955,0.334453,-0.160775,0.0,0.0,4.674902,-76.557842,5.960056,-0.252844,0.000106,0.00088,0.966591,-10.16568,9.44814,0.0,0.0,-0.0,-1.149524,-0.0,-3.4e-05,0.0,0.0,-0.0,-1.149524,-0.0,0.0,0.095219,-0.0,0.001911,-0.266941,3.022995,-0.006956,0.016933,-0.0,-0.323091,8.935522,-5.896116,0.927821,-3.641481,-2.021265,3.609531,-22.635363,52.177031,42.552857,-0.095219,0.0,-0.001911,8.368655,-7.069941,0.078788,-0.017285,-0.0,-0.329823,-6.383381,0.309455,0.352091,-3.827381,6.66675,-13.455368,-28.056378,-53.247499,-45.863791
